date,hour,load_forecast,actual_load,datetime
2016-11-26,21,13452.0,13149.0,2016-11-26 21:00:00
2016-11-26,22,12747.25,12436.0,2016-11-26 22:00:00
2016-11-26,23,11900.75,11651.0,2016-11-26 23:00:00
2016-11-27,0,11215.25,10968.75,2016-11-27 00:00:00
2016-11-27,1,10617.75,10437.0,2016-11-27 01:00:00
2016-11-27,2,10078.0,10052.25,2016-11-27 02:00:00
2016-11-27,3,9757.25,9840.5,2016-11-27 03:00:00
2016-11-27,4,9593.5,9782.25,2016-11-27 04:00:00
2016-11-27,5,9666.25,9883.25,2016-11-27 05:00:00
2016-11-27,6,9926.75,10139.5,2016-11-27 06:00:00
2016-11-27,7,10437.5,10659.75,2016-11-27 07:00:00
2016-11-27,8,11217.75,11428.75,2016-11-27 08:00:00
2016-11-27,9,12151.5,12201.5,2016-11-27 09:00:00
2016-11-27,10,12852.25,12683.5,2016-11-27 10:00:00
2016-11-27,11,13394.5,12867.5,2016-11-27 11:00:00
2016-11-27,12,13681.0,12913.0,2016-11-27 12:00:00
2016-11-27,13,13699.75,12857.75,2016-11-27 13:00:00
2016-11-27,14,13637.75,12860.25,2016-11-27 14:00:00
2016-11-27,15,13554.0,12882.25,2016-11-27 15:00:00
2016-11-27,16,13804.25,13486.0,2016-11-27 16:00:00
2016-11-27,17,14913.0,14867.5,2016-11-27 17:00:00
2016-11-27,18,14934.25,14637.25,2016-11-27 18:00:00
2016-11-27,19,14579.75,14241.25,2016-11-27 19:00:00
2016-11-27,20,14350.75,13729.75,2016-11-27 20:00:00
2016-11-27,21,13939.25,12995.5,2016-11-27 21:00:00
2016-11-27,22,13315.75,12160.0,2016-11-27 22:00:00
2016-11-27,23,12354.75,11213.5,2016-11-27 23:00:00
2016-11-28,0,11725.25,10602.75,2016-11-28 00:00:00
2016-11-28,1,11268.25,10251.0,2016-11-28 01:00:00
2016-11-28,2,10980.25,10084.0,2016-11-28 02:00:00
2016-11-28,3,10867.25,10076.5,2016-11-28 03:00:00
2016-11-28,4,10934.75,10222.25,2016-11-28 04:00:00
2016-11-28,5,11490.0,10839.75,2016-11-28 05:00:00
2016-11-28,6,13126.0,12541.75,2016-11-28 06:00:00
2016-11-28,7,15638.75,15096.75,2016-11-28 07:00:00
2016-11-28,8,17280.75,16320.5,2016-11-28 08:00:00
2016-11-28,9,18304.75,16550.0,2016-11-28 09:00:00
2016-11-28,10,18328.5,16340.0,2016-11-28 10:00:00
2016-11-28,11,18293.75,16150.25,2016-11-28 11:00:00
2016-11-28,12,18032.5,15836.25,2016-11-28 12:00:00
2016-11-28,13,18032.25,15890.0,2016-11-28 13:00:00
2016-11-28,14,17998.0,15994.5,2016-11-28 14:00:00
2016-11-28,15,18038.25,16268.25,2016-11-28 15:00:00
2016-11-28,16,18212.75,16872.5,2016-11-28 16:00:00
2016-11-28,17,18529.5,18059.25,2016-11-28 17:00:00
2016-11-28,18,17653.25,17335.0,2016-11-28 18:00:00
2016-11-28,19,17093.5,16750.0,2016-11-28 19:00:00
2016-11-28,20,16374.5,15855.25,2016-11-28 20:00:00
2016-11-28,21,15420.75,14786.5,2016-11-28 21:00:00
2016-11-28,22,14109.75,13552.0,2016-11-28 22:00:00
2016-11-28,23,12977.25,12440.0,2016-11-28 23:00:00
2016-11-29,0,11951.25,11603.5,2016-11-29 00:00:00
2016-11-29,1,11217.0,11035.0,2016-11-29 01:00:00
2016-11-29,2,10846.0,10730.0,2016-11-29 02:00:00
2016-11-29,3,10701.25,10669.75,2016-11-29 03:00:00
2016-11-29,4,10695.5,10813.75,2016-11-29 04:00:00
2016-11-29,5,11200.5,11367.25,2016-11-29 05:00:00
2016-11-29,6,12849.5,13054.75,2016-11-29 06:00:00
2016-11-29,7,15458.25,15532.75,2016-11-29 07:00:00
2016-11-29,8,17098.0,16701.75,2016-11-29 08:00:00
2016-11-29,9,17711.75,16960.0,2016-11-29 09:00:00
2016-11-29,10,16942.5,16800.5,2016-11-29 10:00:00
2016-11-29,11,17616.0,16507.0,2016-11-29 11:00:00
2016-11-29,12,17397.25,16156.25,2016-11-29 12:00:00
2016-11-29,13,17515.75,16158.5,2016-11-29 13:00:00
2016-11-29,14,17673.0,16248.5,2016-11-29 14:00:00
2016-11-29,15,17954.75,16528.5,2016-11-29 15:00:00
2016-11-29,16,18219.5,17140.0,2016-11-29 16:00:00
2016-11-29,17,18704.75,18214.75,2016-11-29 17:00:00
2016-11-29,18,17811.5,17509.5,2016-11-29 18:00:00
2016-11-29,19,17299.75,16899.75,2016-11-29 19:00:00
2016-11-29,20,16750.25,16094.75,2016-11-29 20:00:00
2016-11-29,21,16001.0,15021.75,2016-11-29 21:00:00
2016-11-29,22,14736.5,13756.25,2016-11-29 22:00:00
2016-11-29,23,13578.0,12652.5,2016-11-29 23:00:00
2016-11-30,0,12704.25,11754.25,2016-11-30 00:00:00
2016-11-30,1,12021.75,11219.5,2016-11-30 01:00:00
2016-11-30,2,11633.0,10946.75,2016-11-30 02:00:00
2016-11-30,3,11441.0,10801.0,2016-11-30 03:00:00
2016-11-30,4,11413.25,10879.5,2016-11-30 04:00:00
2016-11-30,5,11863.25,11439.25,2016-11-30 05:00:00
2016-11-30,6,13373.0,12968.5,2016-11-30 06:00:00
2016-11-30,7,15870.75,15473.25,2016-11-30 07:00:00
2016-11-30,8,17661.25,16826.5,2016-11-30 08:00:00
2016-11-30,9,18372.5,17084.0,2016-11-30 09:00:00
2016-11-30,10,18423.25,17026.5,2016-11-30 10:00:00
2016-11-30,11,18274.0,16980.75,2016-11-30 11:00:00
2016-11-30,12,17947.5,16805.25,2016-11-30 12:00:00
2016-11-30,13,17926.0,16792.5,2016-11-30 13:00:00
2016-11-30,14,17926.25,16817.25,2016-11-30 14:00:00
2016-11-30,15,18046.75,16885.75,2016-11-30 15:00:00
2016-11-30,16,18064.0,17390.25,2016-11-30 16:00:00
2016-11-30,17,18890.75,18279.5,2016-11-30 17:00:00
2016-11-30,18,18056.5,17406.25,2016-11-30 18:00:00
2016-11-30,19,17210.75,16710.5,2016-11-30 19:00:00
2016-11-30,20,16564.75,15805.5,2016-11-30 20:00:00
2016-11-30,21,15690.5,14740.5,2016-11-30 21:00:00
2016-11-30,22,14547.0,13506.0,2016-11-30 22:00:00
2016-11-30,23,13487.5,12413.5,2016-11-30 23:00:00
2016-12-01,0,12503.25,11530.25,2016-12-01 00:00:00
2016-12-01,1,11792.5,10995.0,2016-12-01 01:00:00
2016-12-01,2,11384.75,10641.75,2016-12-01 02:00:00
2016-12-01,3,11100.75,10539.75,2016-12-01 03:00:00
2016-12-01,4,11043.0,10582.25,2016-12-01 04:00:00
2016-12-01,5,11524.0,11126.5,2016-12-01 05:00:00
2016-12-01,6,13067.0,12710.25,2016-12-01 06:00:00
2016-12-01,7,15552.75,15257.0,2016-12-01 07:00:00
2016-12-01,8,17237.5,16485.0,2016-12-01 08:00:00
2016-12-01,9,17886.25,16877.5,2016-12-01 09:00:00
2016-12-01,10,17969.25,16884.25,2016-12-01 10:00:00
2016-12-01,11,17760.75,16849.75,2016-12-01 11:00:00
2016-12-01,12,17207.5,16826.0,2016-12-01 12:00:00
2016-12-01,13,17159.5,16900.0,2016-12-01 13:00:00
2016-12-01,14,17329.75,16897.25,2016-12-01 14:00:00
2016-12-01,15,17395.0,16897.5,2016-12-01 15:00:00
2016-12-01,16,17723.5,17331.25,2016-12-01 16:00:00
2016-12-01,17,18224.75,17979.0,2016-12-01 17:00:00
2016-12-01,18,17460.25,17279.25,2016-12-01 18:00:00
2016-12-01,19,16759.0,16650.5,2016-12-01 19:00:00
2016-12-01,20,16114.5,15832.0,2016-12-01 20:00:00
2016-12-01,21,15079.0,14670.0,2016-12-01 21:00:00
2016-12-01,22,13903.25,13396.5,2016-12-01 22:00:00
2016-12-01,23,12945.25,12349.0,2016-12-01 23:00:00
2016-12-02,0,12094.25,11503.0,2016-12-02 00:00:00
2016-12-02,1,11345.25,10896.5,2016-12-02 01:00:00
2016-12-02,2,10909.5,10567.75,2016-12-02 02:00:00
2016-12-02,3,10753.25,10455.5,2016-12-02 03:00:00
2016-12-02,4,10763.25,10483.75,2016-12-02 04:00:00
2016-12-02,5,11084.25,11044.5,2016-12-02 05:00:00
2016-12-02,6,12633.0,12595.25,2016-12-02 06:00:00
2016-12-02,7,15243.0,15027.25,2016-12-02 07:00:00
2016-12-02,8,17176.75,16358.0,2016-12-02 08:00:00
2016-12-02,9,17978.5,16738.0,2016-12-02 09:00:00
2016-12-02,10,17943.0,16722.5,2016-12-02 10:00:00
2016-12-02,11,17516.25,16646.75,2016-12-02 11:00:00
2016-12-02,12,17170.0,16480.5,2016-12-02 12:00:00
2016-12-02,13,16989.25,16485.0,2016-12-02 13:00:00
2016-12-02,14,16966.75,16367.25,2016-12-02 14:00:00
2016-12-02,15,17286.5,16304.75,2016-12-02 15:00:00
2016-12-02,16,17581.5,16662.25,2016-12-02 16:00:00
2016-12-02,17,18335.25,17419.0,2016-12-02 17:00:00
2016-12-02,18,17739.75,16733.25,2016-12-02 18:00:00
2016-12-02,19,16942.5,16106.25,2016-12-02 19:00:00
2016-12-02,20,16142.25,15298.25,2016-12-02 20:00:00
2016-12-02,21,15181.0,14239.75,2016-12-02 21:00:00
2016-12-02,22,14100.75,13206.5,2016-12-02 22:00:00
2016-12-02,23,13229.0,12372.5,2016-12-02 23:00:00
2016-12-03,0,12410.0,11525.25,2016-12-03 00:00:00
2016-12-03,1,11662.5,10932.25,2016-12-03 01:00:00
2016-12-03,2,11121.0,10538.0,2016-12-03 02:00:00
2016-12-03,3,10822.5,10358.0,2016-12-03 03:00:00
2016-12-03,4,10724.5,10335.75,2016-12-03 04:00:00
2016-12-03,5,10866.75,10515.25,2016-12-03 05:00:00
2016-12-03,6,11474.0,11094.75,2016-12-03 06:00:00
2016-12-03,7,12549.25,12152.75,2016-12-03 07:00:00
2016-12-03,8,13584.5,13326.5,2016-12-03 08:00:00
2016-12-03,9,14749.75,14219.25,2016-12-03 09:00:00
2016-12-03,10,15282.5,14480.75,2016-12-03 10:00:00
2016-12-03,11,15224.0,14380.25,2016-12-03 11:00:00
2016-12-03,12,15107.75,14082.75,2016-12-03 12:00:00
2016-12-03,13,14939.5,13830.75,2016-12-03 13:00:00
2016-12-03,14,14877.0,13667.5,2016-12-03 14:00:00
2016-12-03,15,14886.25,13729.0,2016-12-03 15:00:00
2016-12-03,16,15140.0,14289.0,2016-12-03 16:00:00
2016-12-03,17,16038.5,15396.75,2016-12-03 17:00:00
2016-12-03,18,15688.0,15049.25,2016-12-03 18:00:00
2016-12-03,19,15151.75,14515.0,2016-12-03 19:00:00
2016-12-03,20,14579.25,13873.25,2016-12-03 20:00:00
2016-12-03,21,13811.75,13220.75,2016-12-03 21:00:00
2016-12-03,22,13005.75,12571.0,2016-12-03 22:00:00
2016-12-03,23,12191.25,11745.5,2016-12-03 23:00:00
2016-12-04,0,11539.25,11055.5,2016-12-04 00:00:00
2016-12-04,1,10935.5,10515.0,2016-12-04 01:00:00
2016-12-04,2,10377.0,10126.75,2016-12-04 02:00:00
2016-12-04,3,10067.75,9979.25,2016-12-04 03:00:00
2016-12-04,4,9900.75,9937.75,2016-12-04 04:00:00
2016-12-04,5,9915.75,10070.75,2016-12-04 05:00:00
2016-12-04,6,10127.0,10387.75,2016-12-04 06:00:00
2016-12-04,7,10592.0,10989.5,2016-12-04 07:00:00
2016-12-04,8,11419.75,11782.25,2016-12-04 08:00:00
2016-12-04,9,12331.75,12528.5,2016-12-04 09:00:00
2016-12-04,10,13121.5,12868.25,2016-12-04 10:00:00
2016-12-04,11,13747.5,12936.5,2016-12-04 11:00:00
2016-12-04,12,13906.25,13012.25,2016-12-04 12:00:00
2016-12-04,13,13831.25,12926.25,2016-12-04 13:00:00
2016-12-04,14,13770.25,12894.75,2016-12-04 14:00:00
2016-12-04,15,13663.0,13092.0,2016-12-04 15:00:00
2016-12-04,16,13884.5,13794.5,2016-12-04 16:00:00
2016-12-04,17,14985.5,15147.75,2016-12-04 17:00:00
2016-12-04,18,14898.0,14946.75,2016-12-04 18:00:00
2016-12-04,19,14523.5,14625.25,2016-12-04 19:00:00
2016-12-04,20,14274.75,14173.75,2016-12-04 20:00:00
2016-12-04,21,13907.75,13480.5,2016-12-04 21:00:00
2016-12-04,22,13292.25,12656.75,2016-12-04 22:00:00
2016-12-04,23,12309.0,11640.5,2016-12-04 23:00:00
2016-12-05,0,11661.5,10949.0,2016-12-05 00:00:00
2016-12-05,1,11210.75,10617.75,2016-12-05 01:00:00
2016-12-05,2,10971.75,10453.75,2016-12-05 02:00:00
2016-12-05,3,10856.0,10416.75,2016-12-05 03:00:00
2016-12-05,4,10920.5,10578.25,2016-12-05 04:00:00
2016-12-05,5,11497.5,11218.0,2016-12-05 05:00:00
2016-12-05,6,13200.0,12909.25,2016-12-05 06:00:00
2016-12-05,7,15838.5,15396.0,2016-12-05 07:00:00
2016-12-05,8,17502.0,16734.25,2016-12-05 08:00:00
2016-12-05,9,18294.25,17041.75,2016-12-05 09:00:00
2016-12-05,10,18210.75,16868.5,2016-12-05 10:00:00
2016-12-05,11,18081.75,16655.0,2016-12-05 11:00:00
2016-12-05,12,17764.0,16302.75,2016-12-05 12:00:00
2016-12-05,13,17671.5,16336.5,2016-12-05 13:00:00
2016-12-05,14,17678.5,16347.5,2016-12-05 14:00:00
2016-12-05,15,17862.75,16617.5,2016-12-05 15:00:00
2016-12-05,16,18112.75,17245.25,2016-12-05 16:00:00
2016-12-05,17,18408.5,18081.0,2016-12-05 17:00:00
2016-12-05,18,17497.75,17300.75,2016-12-05 18:00:00
2016-12-05,19,16920.75,16576.25,2016-12-05 19:00:00
2016-12-05,20,16234.75,15756.5,2016-12-05 20:00:00
2016-12-05,21,15286.0,14877.25,2016-12-05 21:00:00
2016-12-05,22,13989.75,13686.75,2016-12-05 22:00:00
2016-12-05,23,12902.25,12648.25,2016-12-05 23:00:00
2016-12-06,0,11890.25,11788.0,2016-12-06 00:00:00
2016-12-06,1,11174.5,11297.0,2016-12-06 01:00:00
2016-12-06,2,10796.25,11045.5,2016-12-06 02:00:00
2016-12-06,3,10692.75,10952.5,2016-12-06 03:00:00
2016-12-06,4,10729.75,11060.75,2016-12-06 04:00:00
2016-12-06,5,11226.75,11663.25,2016-12-06 05:00:00
2016-12-06,6,12893.25,13276.25,2016-12-06 06:00:00
2016-12-06,7,15526.5,15661.5,2016-12-06 07:00:00
2016-12-06,8,17291.0,16975.5,2016-12-06 08:00:00
2016-12-06,9,17853.0,17292.75,2016-12-06 09:00:00
2016-12-06,10,17094.25,17141.25,2016-12-06 10:00:00
2016-12-06,11,17731.5,16853.75,2016-12-06 11:00:00
2016-12-06,12,17490.0,16512.75,2016-12-06 12:00:00
2016-12-06,13,17539.0,16500.0,2016-12-06 13:00:00
2016-12-06,14,17742.25,16565.25,2016-12-06 14:00:00
2016-12-06,15,18063.0,16784.5,2016-12-06 15:00:00
2016-12-06,16,18411.75,17499.5,2016-12-06 16:00:00
2016-12-06,17,18931.0,18404.25,2016-12-06 17:00:00
2016-12-06,18,17998.75,17611.25,2016-12-06 18:00:00
2016-12-06,19,17319.25,16946.25,2016-12-06 19:00:00
2016-12-06,20,16791.25,16086.0,2016-12-06 20:00:00
2016-12-06,21,16016.25,15071.75,2016-12-06 21:00:00
2016-12-06,22,14828.25,13796.75,2016-12-06 22:00:00
2016-12-06,23,13649.75,12696.0,2016-12-06 23:00:00
2016-12-07,0,12198.25,11776.25,2016-12-07 00:00:00
2016-12-07,1,11548.0,11194.25,2016-12-07 01:00:00
2016-12-07,2,11251.75,10843.5,2016-12-07 02:00:00
2016-12-07,3,11128.25,10707.5,2016-12-07 03:00:00
2016-12-07,4,11169.0,10812.5,2016-12-07 04:00:00
2016-12-07,5,11688.0,11355.75,2016-12-07 05:00:00
2016-12-07,6,13210.5,12946.25,2016-12-07 06:00:00
2016-12-07,7,15691.0,15481.25,2016-12-07 07:00:00
2016-12-07,8,17449.5,16979.25,2016-12-07 08:00:00
2016-12-07,9,17933.25,17448.75,2016-12-07 09:00:00
2016-12-07,10,17953.75,17510.25,2016-12-07 10:00:00
2016-12-07,11,16886.75,17365.5,2016-12-07 11:00:00
2016-12-07,12,17132.25,17049.0,2016-12-07 12:00:00
2016-12-07,13,17110.5,17106.5,2016-12-07 13:00:00
2016-12-07,14,17359.0,17018.0,2016-12-07 14:00:00
2016-12-07,15,17686.75,16959.25,2016-12-07 15:00:00
2016-12-07,16,17839.0,17555.25,2016-12-07 16:00:00
2016-12-07,17,18635.75,18367.75,2016-12-07 17:00:00
2016-12-07,18,17821.25,17495.0,2016-12-07 18:00:00
2016-12-07,19,16985.75,16833.5,2016-12-07 19:00:00
2016-12-07,20,16235.75,15897.0,2016-12-07 20:00:00
2016-12-07,21,15235.25,14911.25,2016-12-07 21:00:00
2016-12-07,22,14041.0,13667.5,2016-12-07 22:00:00
2016-12-07,23,12958.5,12521.5,2016-12-07 23:00:00
2016-12-08,0,11956.5,11623.75,2016-12-08 00:00:00
2016-12-08,1,11239.0,11054.0,2016-12-08 01:00:00
2016-12-08,2,10839.75,10726.5,2016-12-08 02:00:00
2016-12-08,3,10636.75,10623.75,2016-12-08 03:00:00
2016-12-08,4,10639.0,10688.75,2016-12-08 04:00:00
2016-12-08,5,11159.75,11227.0,2016-12-08 05:00:00
2016-12-08,6,12780.25,12842.5,2016-12-08 06:00:00
2016-12-08,7,15350.5,15347.25,2016-12-08 07:00:00
2016-12-08,8,16786.25,16755.25,2016-12-08 08:00:00
2016-12-08,9,17259.0,17149.0,2016-12-08 09:00:00
2016-12-08,10,17316.25,17077.0,2016-12-08 10:00:00
2016-12-08,11,17190.75,16959.5,2016-12-08 11:00:00
2016-12-08,12,16883.5,16685.5,2016-12-08 12:00:00
2016-12-08,13,16977.75,16755.25,2016-12-08 13:00:00
2016-12-08,14,17125.25,16749.5,2016-12-08 14:00:00
2016-12-08,15,17280.5,16814.75,2016-12-08 15:00:00
2016-12-08,16,17606.0,17431.5,2016-12-08 16:00:00
2016-12-08,17,18252.0,18320.25,2016-12-08 17:00:00
2016-12-08,18,17643.25,17576.0,2016-12-08 18:00:00
2016-12-08,19,17025.25,16964.25,2016-12-08 19:00:00
2016-12-08,20,16208.5,16095.75,2016-12-08 20:00:00
2016-12-08,21,15041.0,14947.25,2016-12-08 21:00:00
2016-12-08,22,13829.5,13635.25,2016-12-08 22:00:00
2016-12-08,23,12826.0,12553.25,2016-12-08 23:00:00
2016-12-09,0,11875.25,11666.75,2016-12-09 00:00:00
2016-12-09,1,11210.0,11038.25,2016-12-09 01:00:00
2016-12-09,2,10811.25,10711.5,2016-12-09 02:00:00
2016-12-09,3,10635.5,10588.25,2016-12-09 03:00:00
2016-12-09,4,10698.25,10635.25,2016-12-09 04:00:00
2016-12-09,5,11273.5,11156.25,2016-12-09 05:00:00
2016-12-09,6,12856.75,12676.25,2016-12-09 06:00:00
2016-12-09,7,15409.5,15072.5,2016-12-09 07:00:00
2016-12-09,8,17104.25,16757.25,2016-12-09 08:00:00
2016-12-09,9,17771.25,17254.5,2016-12-09 09:00:00
2016-12-09,10,17825.75,17347.0,2016-12-09 10:00:00
2016-12-09,11,17606.0,17323.75,2016-12-09 11:00:00
2016-12-09,12,17357.25,17039.75,2016-12-09 12:00:00
2016-12-09,13,17255.0,16944.25,2016-12-09 13:00:00
2016-12-09,14,17308.75,16797.5,2016-12-09 14:00:00
2016-12-09,15,17348.5,16673.5,2016-12-09 15:00:00
2016-12-09,16,17531.5,17050.5,2016-12-09 16:00:00
2016-12-09,17,18252.25,17820.25,2016-12-09 17:00:00
2016-12-09,18,17538.75,16993.75,2016-12-09 18:00:00
2016-12-09,19,16840.5,16261.25,2016-12-09 19:00:00
2016-12-09,20,16111.5,15408.25,2016-12-09 20:00:00
2016-12-09,21,15096.5,14307.75,2016-12-09 21:00:00
2016-12-09,22,14008.75,13300.5,2016-12-09 22:00:00
2016-12-09,23,13202.25,12439.5,2016-12-09 23:00:00
2016-12-10,0,12461.5,11574.25,2016-12-10 00:00:00
2016-12-10,1,11773.75,10917.0,2016-12-10 01:00:00
2016-12-10,2,11248.5,10492.25,2016-12-10 02:00:00
2016-12-10,3,10949.75,10288.0,2016-12-10 03:00:00
2016-12-10,4,10900.0,10191.75,2016-12-10 04:00:00
2016-12-10,5,11049.25,10366.25,2016-12-10 05:00:00
2016-12-10,6,11663.25,11011.25,2016-12-10 06:00:00
2016-12-10,7,12724.75,12101.75,2016-12-10 07:00:00
2016-12-10,8,13912.0,13293.0,2016-12-10 08:00:00
2016-12-10,9,15063.5,14321.5,2016-12-10 09:00:00
2016-12-10,10,15612.75,14893.75,2016-12-10 10:00:00
2016-12-10,11,15525.5,15023.5,2016-12-10 11:00:00
2016-12-10,12,15290.5,14955.25,2016-12-10 12:00:00
2016-12-10,13,15079.0,14803.75,2016-12-10 13:00:00
2016-12-10,14,14991.0,14625.0,2016-12-10 14:00:00
2016-12-10,15,14999.0,14612.0,2016-12-10 15:00:00
2016-12-10,16,15286.75,15140.5,2016-12-10 16:00:00
2016-12-10,17,16172.25,15620.0,2016-12-10 17:00:00
2016-12-10,18,15894.0,15212.5,2016-12-10 18:00:00
2016-12-10,19,15361.25,14604.75,2016-12-10 19:00:00
2016-12-10,20,14848.25,13926.5,2016-12-10 20:00:00
2016-12-10,21,14123.0,13222.25,2016-12-10 21:00:00
2016-12-10,22,13291.25,12532.75,2016-12-10 22:00:00
2016-12-10,23,12438.25,11819.75,2016-12-10 23:00:00
2016-12-11,0,11749.5,11240.5,2016-12-11 00:00:00
2016-12-11,1,11095.75,10545.75,2016-12-11 01:00:00
2016-12-11,2,10484.0,10150.0,2016-12-11 02:00:00
2016-12-11,3,10183.5,9965.0,2016-12-11 03:00:00
2016-12-11,4,10028.5,9870.5,2016-12-11 04:00:00
2016-12-11,5,10042.0,9976.0,2016-12-11 05:00:00
2016-12-11,6,10208.25,10257.0,2016-12-11 06:00:00
2016-12-11,7,10640.75,10828.75,2016-12-11 07:00:00
2016-12-11,8,11563.0,11665.25,2016-12-11 08:00:00
2016-12-11,9,12420.25,12451.0,2016-12-11 09:00:00
2016-12-11,10,13057.75,12948.25,2016-12-11 10:00:00
2016-12-11,11,13549.25,13230.25,2016-12-11 11:00:00
2016-12-11,12,13611.25,13557.75,2016-12-11 12:00:00
2016-12-11,13,13500.25,13466.25,2016-12-11 13:00:00
2016-12-11,14,13489.0,13419.5,2016-12-11 14:00:00
2016-12-11,15,13481.75,13545.75,2016-12-11 15:00:00
2016-12-11,16,13752.0,14257.25,2016-12-11 16:00:00
2016-12-11,17,14917.25,15265.25,2016-12-11 17:00:00
2016-12-11,18,14806.0,15056.5,2016-12-11 18:00:00
2016-12-11,19,14438.75,14657.0,2016-12-11 19:00:00
2016-12-11,20,14242.75,14126.25,2016-12-11 20:00:00
2016-12-11,21,13851.25,13363.75,2016-12-11 21:00:00
2016-12-11,22,13204.75,12527.25,2016-12-11 22:00:00
2016-12-11,23,12286.5,11507.25,2016-12-11 23:00:00
2016-12-12,0,11687.5,10844.25,2016-12-12 00:00:00
2016-12-12,1,11319.75,10455.75,2016-12-12 01:00:00
2016-12-12,2,11098.0,10260.25,2016-12-12 02:00:00
2016-12-12,3,11008.5,10251.25,2016-12-12 03:00:00
2016-12-12,4,11104.0,10440.25,2016-12-12 04:00:00
2016-12-12,5,11658.5,11054.5,2016-12-12 05:00:00
2016-12-12,6,13329.75,12748.75,2016-12-12 06:00:00
2016-12-12,7,15954.75,15152.75,2016-12-12 07:00:00
2016-12-12,8,17646.5,16661.25,2016-12-12 08:00:00
2016-12-12,9,18397.75,17074.5,2016-12-12 09:00:00
2016-12-12,10,18187.0,17092.75,2016-12-12 10:00:00
2016-12-12,11,18166.75,17074.75,2016-12-12 11:00:00
2016-12-12,12,17779.0,16967.0,2016-12-12 12:00:00
2016-12-12,13,17990.25,17035.0,2016-12-12 13:00:00
2016-12-12,14,17699.25,16934.75,2016-12-12 14:00:00
2016-12-12,15,17857.25,17007.0,2016-12-12 15:00:00
2016-12-12,16,18195.5,17576.0,2016-12-12 16:00:00
2016-12-12,17,18815.75,18221.75,2016-12-12 17:00:00
2016-12-12,18,18053.5,17427.0,2016-12-12 18:00:00
2016-12-12,19,17364.25,16817.75,2016-12-12 19:00:00
2016-12-12,20,16637.25,15995.25,2016-12-12 20:00:00
2016-12-12,21,15708.75,15004.0,2016-12-12 21:00:00
2016-12-12,22,14475.75,13745.25,2016-12-12 22:00:00
2016-12-12,23,13394.5,12548.5,2016-12-12 23:00:00
2016-12-13,0,12465.0,11616.5,2016-12-13 00:00:00
2016-12-13,1,11777.25,11086.75,2016-12-13 01:00:00
2016-12-13,2,11449.25,10809.25,2016-12-13 02:00:00
2016-12-13,3,11306.0,10687.25,2016-12-13 03:00:00
2016-12-13,4,11325.5,10759.5,2016-12-13 04:00:00
2016-12-13,5,11814.0,11294.0,2016-12-13 05:00:00
2016-12-13,6,13433.0,12884.5,2016-12-13 06:00:00
2016-12-13,7,16007.0,15298.0,2016-12-13 07:00:00
2016-12-13,8,17797.75,16764.5,2016-12-13 08:00:00
2016-12-13,9,18293.25,17246.5,2016-12-13 09:00:00
2016-12-13,10,18241.25,17259.5,2016-12-13 10:00:00
2016-12-13,11,17915.5,17284.25,2016-12-13 11:00:00
2016-12-13,12,17575.5,17106.75,2016-12-13 12:00:00
2016-12-13,13,17591.5,17135.0,2016-12-13 13:00:00
2016-12-13,14,17791.0,17099.5,2016-12-13 14:00:00
2016-12-13,15,18130.5,17118.0,2016-12-13 15:00:00
2016-12-13,16,18652.75,17611.75,2016-12-13 16:00:00
2016-12-13,17,19360.75,18172.25,2016-12-13 17:00:00
2016-12-13,18,18356.0,17378.25,2016-12-13 18:00:00
2016-12-13,19,17496.0,16765.5,2016-12-13 19:00:00
2016-12-13,20,16862.25,15947.75,2016-12-13 20:00:00
2016-12-13,21,16021.75,14970.5,2016-12-13 21:00:00
2016-12-13,22,14766.5,13696.75,2016-12-13 22:00:00
2016-12-13,23,13621.25,12599.75,2016-12-13 23:00:00
2016-12-14,0,12229.5,11689.0,2016-12-14 00:00:00
2016-12-14,1,11533.75,11082.5,2016-12-14 01:00:00
2016-12-14,2,11242.25,10791.0,2016-12-14 02:00:00
2016-12-14,3,11081.25,10661.25,2016-12-14 03:00:00
2016-12-14,4,11078.0,10733.5,2016-12-14 04:00:00
2016-12-14,5,11585.5,11261.0,2016-12-14 05:00:00
2016-12-14,6,13128.0,12761.25,2016-12-14 06:00:00
2016-12-14,7,15602.5,15172.0,2016-12-14 07:00:00
2016-12-14,8,17372.75,16729.25,2016-12-14 08:00:00
2016-12-14,9,17845.0,17150.5,2016-12-14 09:00:00
2016-12-14,10,17948.0,17194.5,2016-12-14 10:00:00
2016-12-14,11,16881.75,17038.0,2016-12-14 11:00:00
2016-12-14,12,17067.75,16760.0,2016-12-14 12:00:00
2016-12-14,13,17071.5,16819.75,2016-12-14 13:00:00
2016-12-14,14,17336.75,16778.25,2016-12-14 14:00:00
2016-12-14,15,17498.0,16818.0,2016-12-14 15:00:00
2016-12-14,16,17854.5,17413.75,2016-12-14 16:00:00
2016-12-14,17,18647.5,18226.25,2016-12-14 17:00:00
2016-12-14,18,17718.0,17406.75,2016-12-14 18:00:00
2016-12-14,19,16883.0,16790.75,2016-12-14 19:00:00
2016-12-14,20,16058.75,15938.5,2016-12-14 20:00:00
2016-12-14,21,15064.25,14927.5,2016-12-14 21:00:00
2016-12-14,22,13884.75,13733.25,2016-12-14 22:00:00
2016-12-14,23,12769.5,12602.25,2016-12-14 23:00:00
2016-12-15,0,11828.25,11622.0,2016-12-15 00:00:00
