"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"25.11.2018 02:30 - 25.11.2018 02:45","42917","43581"
"25.11.2018 02:45 - 25.11.2018 03:00","42894","43302"
"25.11.2018 03:00 - 25.11.2018 03:15","42908","43364"
"25.11.2018 03:15 - 25.11.2018 03:30","42841","43577"
"25.11.2018 03:30 - 25.11.2018 03:45","42758","43570"
"25.11.2018 03:45 - 25.11.2018 04:00","42735","43443"
"25.11.2018 04:00 - 25.11.2018 04:15","42850","43667"
"25.11.2018 04:15 - 25.11.2018 04:30","42858","43759"
"25.11.2018 04:30 - 25.11.2018 04:45","42870","43816"
"25.11.2018 04:45 - 25.11.2018 05:00","42802","43788"
"25.11.2018 05:00 - 25.11.2018 05:15","42990","44060"
"25.11.2018 05:15 - 25.11.2018 05:30","42871","43791"
"25.11.2018 05:30 - 25.11.2018 05:45","42909","43550"
"25.11.2018 05:45 - 25.11.2018 06:00","42914","43101"
"25.11.2018 06:00 - 25.11.2018 06:15","42842","42995"
"25.11.2018 06:15 - 25.11.2018 06:30","43381","43186"
"25.11.2018 06:30 - 25.11.2018 06:45","43878","43410"
"25.11.2018 06:45 - 25.11.2018 07:00","44407","43567"
"25.11.2018 07:00 - 25.11.2018 07:15","44914","44188"
"25.11.2018 07:15 - 25.11.2018 07:30","45312","44531"
"25.11.2018 07:30 - 25.11.2018 07:45","46421","45126"
"25.11.2018 07:45 - 25.11.2018 08:00","47240","45894"
"25.11.2018 08:00 - 25.11.2018 08:15","48243","47005"
"25.11.2018 08:15 - 25.11.2018 08:30","48770","47914"
"25.11.2018 08:30 - 25.11.2018 08:45","49856","48896"
"25.11.2018 08:45 - 25.11.2018 09:00","50581","49784"
"25.11.2018 09:00 - 25.11.2018 09:15","51295","50780"
"25.11.2018 09:15 - 25.11.2018 09:30","52340","51701"
"25.11.2018 09:30 - 25.11.2018 09:45","52711","52160"
"25.11.2018 09:45 - 25.11.2018 10:00","53197","52811"
"25.11.2018 10:00 - 25.11.2018 10:15","53853","53688"
"25.11.2018 10:15 - 25.11.2018 10:30","54226","54334"
"25.11.2018 10:30 - 25.11.2018 10:45","54370","55123"
"25.11.2018 10:45 - 25.11.2018 11:00","54939","55532"
"25.11.2018 11:00 - 25.11.2018 11:15","55307","56126"
"25.11.2018 11:15 - 25.11.2018 11:30","55902","56946"
"25.11.2018 11:30 - 25.11.2018 11:45","56409","57614"
"25.11.2018 11:45 - 25.11.2018 12:00","56149","57470"
"25.11.2018 12:00 - 25.11.2018 12:15","55627","57568"
"25.11.2018 12:15 - 25.11.2018 12:30","55778","57326"
"25.11.2018 12:30 - 25.11.2018 12:45","54978","56910"
"25.11.2018 12:45 - 25.11.2018 13:00","54634","56163"
"25.11.2018 13:00 - 25.11.2018 13:15","54355","55827"
"25.11.2018 13:15 - 25.11.2018 13:30","53676","55176"
"25.11.2018 13:30 - 25.11.2018 13:45","53533","55061"
"25.11.2018 13:45 - 25.11.2018 14:00","52833","54160"
"25.11.2018 14:00 - 25.11.2018 14:15","52636","54080"
"25.11.2018 14:15 - 25.11.2018 14:30","51940","53980"
"25.11.2018 14:30 - 25.11.2018 14:45","51984","53837"
"25.11.2018 14:45 - 25.11.2018 15:00","52330","53694"
"25.11.2018 15:00 - 25.11.2018 15:15","52390","53846"
"25.11.2018 15:15 - 25.11.2018 15:30","51944","53874"
"25.11.2018 15:30 - 25.11.2018 15:45","52121","54041"
"25.11.2018 15:45 - 25.11.2018 16:00","52209","54166"
"25.11.2018 16:00 - 25.11.2018 16:15","52982","54665"
"25.11.2018 16:15 - 25.11.2018 16:30","53471","55459"
"25.11.2018 16:30 - 25.11.2018 16:45","54037","56587"
"25.11.2018 16:45 - 25.11.2018 17:00","55144","57991"
"25.11.2018 17:00 - 25.11.2018 17:15","56750","58920"
"25.11.2018 17:15 - 25.11.2018 17:30","57215","59507"
"25.11.2018 17:30 - 25.11.2018 17:45","57981","59779"
"25.11.2018 17:45 - 25.11.2018 18:00","58173","60290"
"25.11.2018 18:00 - 25.11.2018 18:15","58379","60451"
"25.11.2018 18:15 - 25.11.2018 18:30","58282","60232"
"25.11.2018 18:30 - 25.11.2018 18:45","58228","59865"
"25.11.2018 18:45 - 25.11.2018 19:00","57705","59765"
"25.11.2018 19:00 - 25.11.2018 19:15","57595","59372"
"25.11.2018 19:15 - 25.11.2018 19:30","57284","58658"
"25.11.2018 19:30 - 25.11.2018 19:45","56976","58279"
"25.11.2018 19:45 - 25.11.2018 20:00","56068","57828"
"25.11.2018 20:00 - 25.11.2018 20:15","55618","57176"
"25.11.2018 20:15 - 25.11.2018 20:30","54777","56305"
"25.11.2018 20:30 - 25.11.2018 20:45","53774","55348"
"25.11.2018 20:45 - 25.11.2018 21:00","53519","54507"
"25.11.2018 21:00 - 25.11.2018 21:15","52690","54419"
"25.11.2018 21:15 - 25.11.2018 21:30","52406","54221"
"25.11.2018 21:30 - 25.11.2018 21:45","52518","53933"
"25.11.2018 21:45 - 25.11.2018 22:00","52537","53865"
"25.11.2018 22:00 - 25.11.2018 22:15","53054","54728"
"25.11.2018 22:15 - 25.11.2018 22:30","51991","54554"
"25.11.2018 22:30 - 25.11.2018 22:45","51832","53884"
"25.11.2018 22:45 - 25.11.2018 23:00","50635","53360"
"25.11.2018 23:00 - 25.11.2018 23:15","49860","52440"
"25.11.2018 23:15 - 25.11.2018 23:30","48980","51487"
"25.11.2018 23:30 - 25.11.2018 23:45","47932","50931"
"25.11.2018 23:45 - 26.11.2018 00:00","47342","50065"
"26.11.2018 00:00 - 26.11.2018 00:15","48604","49275"
"26.11.2018 00:15 - 26.11.2018 00:30","47969","48756"
"26.11.2018 00:30 - 26.11.2018 00:45","47448","48555"
"26.11.2018 00:45 - 26.11.2018 01:00","47087","47838"
"26.11.2018 01:00 - 26.11.2018 01:15","46818","47524"
"26.11.2018 01:15 - 26.11.2018 01:30","46127","47261"
"26.11.2018 01:30 - 26.11.2018 01:45","46286","47100"
"26.11.2018 01:45 - 26.11.2018 02:00","45955","47002"
"26.11.2018 02:00 - 26.11.2018 02:15","45755","46597"
"26.11.2018 02:15 - 26.11.2018 02:30","45496","46674"
"26.11.2018 02:30 - 26.11.2018 02:45","45819","46719"
"26.11.2018 02:45 - 26.11.2018 03:00","45815","46717"
"26.11.2018 03:00 - 26.11.2018 03:15","45799","46548"
"26.11.2018 03:15 - 26.11.2018 03:30","45863","46758"
"26.11.2018 03:30 - 26.11.2018 03:45","46016","47092"
"26.11.2018 03:45 - 26.11.2018 04:00","46418","47402"
"26.11.2018 04:00 - 26.11.2018 04:15","47072","48236"
"26.11.2018 04:15 - 26.11.2018 04:30","47323","48844"
"26.11.2018 04:30 - 26.11.2018 04:45","47879","49426"
"26.11.2018 04:45 - 26.11.2018 05:00","48502","50272"
"26.11.2018 05:00 - 26.11.2018 05:15","49679","51931"
"26.11.2018 05:15 - 26.11.2018 05:30","50459","52913"
"26.11.2018 05:30 - 26.11.2018 05:45","51914","54185"
"26.11.2018 05:45 - 26.11.2018 06:00","53598","55627"
"26.11.2018 06:00 - 26.11.2018 06:15","56434","58710"
"26.11.2018 06:15 - 26.11.2018 06:30","59315","61337"
"26.11.2018 06:30 - 26.11.2018 06:45","61198","63628"
"26.11.2018 06:45 - 26.11.2018 07:00","62780","65891"
"26.11.2018 07:00 - 26.11.2018 07:15","64785","67372"
"26.11.2018 07:15 - 26.11.2018 07:30","65470","68510"
"26.11.2018 07:30 - 26.11.2018 07:45","66168","69268"
"26.11.2018 07:45 - 26.11.2018 08:00","66728","69587"
"26.11.2018 08:00 - 26.11.2018 08:15","68195","70500"
"26.11.2018 08:15 - 26.11.2018 08:30","68172","71010"
"26.11.2018 08:30 - 26.11.2018 08:45","68541","71313"
"26.11.2018 08:45 - 26.11.2018 09:00","68820","71493"
"26.11.2018 09:00 - 26.11.2018 09:15","68366","71360"
"26.11.2018 09:15 - 26.11.2018 09:30","69101","71688"
"26.11.2018 09:30 - 26.11.2018 09:45","69045","71972"
"26.11.2018 09:45 - 26.11.2018 10:00","69525","72074"
"26.11.2018 10:00 - 26.11.2018 10:15","70011","72273"
"26.11.2018 10:15 - 26.11.2018 10:30","70020","72350"
"26.11.2018 10:30 - 26.11.2018 10:45","70443","72539"
"26.11.2018 10:45 - 26.11.2018 11:00","70544","72653"
"26.11.2018 11:00 - 26.11.2018 11:15","71037","72663"
"26.11.2018 11:15 - 26.11.2018 11:30","71573","72967"
"26.11.2018 11:30 - 26.11.2018 11:45","71719","73219"
"26.11.2018 11:45 - 26.11.2018 12:00","72143","73313"
"26.11.2018 12:00 - 26.11.2018 12:15","70766","72793"
"26.11.2018 12:15 - 26.11.2018 12:30","70885","72369"
"26.11.2018 12:30 - 26.11.2018 12:45","70917","72176"
"26.11.2018 12:45 - 26.11.2018 13:00","70622","71955"
"26.11.2018 13:00 - 26.11.2018 13:15","70695","72188"
"26.11.2018 13:15 - 26.11.2018 13:30","70320","72060"
"26.11.2018 13:30 - 26.11.2018 13:45","69540","71607"
"26.11.2018 13:45 - 26.11.2018 14:00","69258","70950"
"26.11.2018 14:00 - 26.11.2018 14:15","69199","70894"
"26.11.2018 14:15 - 26.11.2018 14:30","69008","70880"
"26.11.2018 14:30 - 26.11.2018 14:45","68887","71088"
"26.11.2018 14:45 - 26.11.2018 15:00","67938","70919"
"26.11.2018 15:00 - 26.11.2018 15:15","66957","71150"
"26.11.2018 15:15 - 26.11.2018 15:30","68323","70794"
"26.11.2018 15:30 - 26.11.2018 15:45","68109","70779"
"26.11.2018 15:45 - 26.11.2018 16:00","67756","70896"
"26.11.2018 16:00 - 26.11.2018 16:15","68026","70956"
"26.11.2018 16:15 - 26.11.2018 16:30","67069","71408"
"26.11.2018 16:30 - 26.11.2018 16:45","68007","72043"
"26.11.2018 16:45 - 26.11.2018 17:00","68970","72876"
"26.11.2018 17:00 - 26.11.2018 17:15","69892","73310"
"26.11.2018 17:15 - 26.11.2018 17:30","70179","73385"
"26.11.2018 17:30 - 26.11.2018 17:45","70262","73836"
"26.11.2018 17:45 - 26.11.2018 18:00","70708","73591"
"26.11.2018 18:00 - 26.11.2018 18:15","70488","73070"
"26.11.2018 18:15 - 26.11.2018 18:30","69963","72724"
"26.11.2018 18:30 - 26.11.2018 18:45","70209","72386"
"26.11.2018 18:45 - 26.11.2018 19:00","69617","72229"
"26.11.2018 19:00 - 26.11.2018 19:15","69290","71644"
"26.11.2018 19:15 - 26.11.2018 19:30","68802","71144"
"26.11.2018 19:30 - 26.11.2018 19:45","68694","70591"
"26.11.2018 19:45 - 26.11.2018 20:00","67729","69685"
"26.11.2018 20:00 - 26.11.2018 20:15","66706","68319"
"26.11.2018 20:15 - 26.11.2018 20:30","65128","66948"
"26.11.2018 20:30 - 26.11.2018 20:45","64479","66012"
"26.11.2018 20:45 - 26.11.2018 21:00","63907","64831"
"26.11.2018 21:00 - 26.11.2018 21:15","62429","64074"
"26.11.2018 21:15 - 26.11.2018 21:30","61979","63357"
"26.11.2018 21:30 - 26.11.2018 21:45","62019","62481"
"26.11.2018 21:45 - 26.11.2018 22:00","60521","61451"
"26.11.2018 22:00 - 26.11.2018 22:15","60615","61590"
"26.11.2018 22:15 - 26.11.2018 22:30","58810","60709"
"26.11.2018 22:30 - 26.11.2018 22:45","58543","59495"
"26.11.2018 22:45 - 26.11.2018 23:00","57074","58494"
"26.11.2018 23:00 - 26.11.2018 23:15","56189","57350"
"26.11.2018 23:15 - 26.11.2018 23:30","55019","56381"
"26.11.2018 23:30 - 26.11.2018 23:45","53456","55277"
"26.11.2018 23:45 - 27.11.2018 00:00","52826","54540"
"27.11.2018 00:00 - 27.11.2018 00:15","52893","53557"
"27.11.2018 00:15 - 27.11.2018 00:30","52277","52919"
"27.11.2018 00:30 - 27.11.2018 00:45","51838","52931"
"27.11.2018 00:45 - 27.11.2018 01:00","51399","52100"
"27.11.2018 01:00 - 27.11.2018 01:15","50904","51530"
"27.11.2018 01:15 - 27.11.2018 01:30","50138","51397"
"27.11.2018 01:30 - 27.11.2018 01:45","50243","51044"
"27.11.2018 01:45 - 27.11.2018 02:00","49795","50778"
"27.11.2018 02:00 - 27.11.2018 02:15","49485","50614"
"27.11.2018 02:15 - 27.11.2018 02:30","49226","50293"
"27.11.2018 02:30 - 27.11.2018 02:45","49404","50532"
"27.11.2018 02:45 - 27.11.2018 03:00","49494","50398"
"27.11.2018 03:00 - 27.11.2018 03:15","49396","50829"
"27.11.2018 03:15 - 27.11.2018 03:30","49485","50981"
"27.11.2018 03:30 - 27.11.2018 03:45","49790","51014"
"27.11.2018 03:45 - 27.11.2018 04:00","49708","51167"
"27.11.2018 04:00 - 27.11.2018 04:15","50260","51787"
"27.11.2018 04:15 - 27.11.2018 04:30","50390","52066"
"27.11.2018 04:30 - 27.11.2018 04:45","50888","52455"
"27.11.2018 04:45 - 27.11.2018 05:00","51520","53073"
"27.11.2018 05:00 - 27.11.2018 05:15","52265","54241"
"27.11.2018 05:15 - 27.11.2018 05:30","53075","54821"
"27.11.2018 05:30 - 27.11.2018 05:45","54052","55943"
"27.11.2018 05:45 - 27.11.2018 06:00","55461","57572"
"27.11.2018 06:00 - 27.11.2018 06:15","57822","59543"
"27.11.2018 06:15 - 27.11.2018 06:30","60102","61975"
"27.11.2018 06:30 - 27.11.2018 06:45","61946","64003"
"27.11.2018 06:45 - 27.11.2018 07:00","63656","66065"
"27.11.2018 07:00 - 27.11.2018 07:15","65506","67789"
"27.11.2018 07:15 - 27.11.2018 07:30","66828","68913"
"27.11.2018 07:30 - 27.11.2018 07:45","67715","69949"
"27.11.2018 07:45 - 27.11.2018 08:00","68419","70262"
"27.11.2018 08:00 - 27.11.2018 08:15","69617","71002"
"27.11.2018 08:15 - 27.11.2018 08:30","69656","71199"
"27.11.2018 08:30 - 27.11.2018 08:45","70177","71404"
"27.11.2018 08:45 - 27.11.2018 09:00","70262","71290"
"27.11.2018 09:00 - 27.11.2018 09:15","69693","71005"
"27.11.2018 09:15 - 27.11.2018 09:30","70406","71194"
"27.11.2018 09:30 - 27.11.2018 09:45","70052","71622"
"27.11.2018 09:45 - 27.11.2018 10:00","70754","71657"
"27.11.2018 10:00 - 27.11.2018 10:15","71057","71765"
"27.11.2018 10:15 - 27.11.2018 10:30","70990","72057"
"27.11.2018 10:30 - 27.11.2018 10:45","71371","72213"
"27.11.2018 10:45 - 27.11.2018 11:00","71514","72356"
"27.11.2018 11:00 - 27.11.2018 11:15","71953","72435"
"27.11.2018 11:15 - 27.11.2018 11:30","72375","72769"
"27.11.2018 11:30 - 27.11.2018 11:45","72360","72833"
"27.11.2018 11:45 - 27.11.2018 12:00","72082","72860"
"27.11.2018 12:00 - 27.11.2018 12:15","71362","72447"
"27.11.2018 12:15 - 27.11.2018 12:30","71497","72455"
"27.11.2018 12:30 - 27.11.2018 12:45","71533","72556"
"27.11.2018 12:45 - 27.11.2018 13:00","71419","72571"
"27.11.2018 13:00 - 27.11.2018 13:15","71618","72726"
"27.11.2018 13:15 - 27.11.2018 13:30","71362","72610"
"27.11.2018 13:30 - 27.11.2018 13:45","71023","72362"
"27.11.2018 13:45 - 27.11.2018 14:00","70159","71908"
"27.11.2018 14:00 - 27.11.2018 14:15","69995","71788"
"27.11.2018 14:15 - 27.11.2018 14:30","69879","71592"
"27.11.2018 14:30 - 27.11.2018 14:45","69897","71555"
"27.11.2018 14:45 - 27.11.2018 15:00","69518","71517"
"27.11.2018 15:00 - 27.11.2018 15:15","69496","71790"
"27.11.2018 15:15 - 27.11.2018 15:30","69448","71692"
"27.11.2018 15:30 - 27.11.2018 15:45","69124","71602"
"27.11.2018 15:45 - 27.11.2018 16:00","68753","71691"
"27.11.2018 16:00 - 27.11.2018 16:15","68915","72012"
"27.11.2018 16:15 - 27.11.2018 16:30","68723","72335"
"27.11.2018 16:30 - 27.11.2018 16:45","68554","73275"
"27.11.2018 16:45 - 27.11.2018 17:00","69739","74186"
"27.11.2018 17:00 - 27.11.2018 17:15","70321","74576"
"27.11.2018 17:15 - 27.11.2018 17:30","70519","74857"
"27.11.2018 17:30 - 27.11.2018 17:45","70391","74903"
"27.11.2018 17:45 - 27.11.2018 18:00","70867","74880"
"27.11.2018 18:00 - 27.11.2018 18:15","70548","74319"
"27.11.2018 18:15 - 27.11.2018 18:30","70461","73740"
"27.11.2018 18:30 - 27.11.2018 18:45","70187","73415"
"27.11.2018 18:45 - 27.11.2018 19:00","69588","73204"
"27.11.2018 19:00 - 27.11.2018 19:15","69290","73032"
"27.11.2018 19:15 - 27.11.2018 19:30","68960","72440"
"27.11.2018 19:30 - 27.11.2018 19:45","68772","71582"
"27.11.2018 19:45 - 27.11.2018 20:00","67572","70885"
"27.11.2018 20:00 - 27.11.2018 20:15","66818","69998"
"27.11.2018 20:15 - 27.11.2018 20:30","65450","68869"
"27.11.2018 20:30 - 27.11.2018 20:45","64712","67652"
"27.11.2018 20:45 - 27.11.2018 21:00","64123","66903"
"27.11.2018 21:00 - 27.11.2018 21:15","62963","66121"
"27.11.2018 21:15 - 27.11.2018 21:30","62337","65312"
"27.11.2018 21:30 - 27.11.2018 21:45","62152","64583"
"27.11.2018 21:45 - 27.11.2018 22:00","61138","63554"
"27.11.2018 22:00 - 27.11.2018 22:15","61154","63446"
"27.11.2018 22:15 - 27.11.2018 22:30","59391","62792"
"27.11.2018 22:30 - 27.11.2018 22:45","59127","61438"
"27.11.2018 22:45 - 27.11.2018 23:00","57449","60512"
"27.11.2018 23:00 - 27.11.2018 23:15","56627","59869"
"27.11.2018 23:15 - 27.11.2018 23:30","55372","58854"
"27.11.2018 23:30 - 27.11.2018 23:45","53938","57903"
"27.11.2018 23:45 - 28.11.2018 00:00","53388","56871"
"28.11.2018 00:00 - 28.11.2018 00:15","51412","55820"
"28.11.2018 00:15 - 28.11.2018 00:30","50600","55119"
"28.11.2018 00:30 - 28.11.2018 00:45","50165","54716"
"28.11.2018 00:45 - 28.11.2018 01:00","49779","54396"
"28.11.2018 01:00 - 28.11.2018 01:15","49282","53801"
"28.11.2018 01:15 - 28.11.2018 01:30","48643","53393"
"28.11.2018 01:30 - 28.11.2018 01:45","48553","53038"
"28.11.2018 01:45 - 28.11.2018 02:00","48218","53065"
"28.11.2018 02:00 - 28.11.2018 02:15","47819","52618"
"28.11.2018 02:15 - 28.11.2018 02:30","47589","52350"
"28.11.2018 02:30 - 28.11.2018 02:45","47789","52624"
"28.11.2018 02:45 - 28.11.2018 03:00","47936","53049"
"28.11.2018 03:00 - 28.11.2018 03:15","48195","53237"
"28.11.2018 03:15 - 28.11.2018 03:30","48394","53323"
"28.11.2018 03:30 - 28.11.2018 03:45","48549","53484"
"28.11.2018 03:45 - 28.11.2018 04:00","48689","53586"
"28.11.2018 04:00 - 28.11.2018 04:15","49197","54324"
"28.11.2018 04:15 - 28.11.2018 04:30","49378","54340"
"28.11.2018 04:30 - 28.11.2018 04:45","49774","55152"
"28.11.2018 04:45 - 28.11.2018 05:00","50280","55571"
"28.11.2018 05:00 - 28.11.2018 05:15","51307","57526"
"28.11.2018 05:15 - 28.11.2018 05:30","51878","58018"
"28.11.2018 05:30 - 28.11.2018 05:45","53023","59419"
"28.11.2018 05:45 - 28.11.2018 06:00","54470","60529"
"28.11.2018 06:00 - 28.11.2018 06:15","57111","63423"
"28.11.2018 06:15 - 28.11.2018 06:30","59553","65750"
"28.11.2018 06:30 - 28.11.2018 06:45","61483","67942"
"28.11.2018 06:45 - 28.11.2018 07:00","63097","69828"
"28.11.2018 07:00 - 28.11.2018 07:15","65059","71802"
"28.11.2018 07:15 - 28.11.2018 07:30","65543","73066"
"28.11.2018 07:30 - 28.11.2018 07:45","66403","73878"
"28.11.2018 07:45 - 28.11.2018 08:00","66817","74201"
"28.11.2018 08:00 - 28.11.2018 08:15","67899","74878"
"28.11.2018 08:15 - 28.11.2018 08:30","68066","75204"
"28.11.2018 08:30 - 28.11.2018 08:45","68415","75500"
"28.11.2018 08:45 - 28.11.2018 09:00","68610","75385"
"28.11.2018 09:00 - 28.11.2018 09:15","68422","74842"
"28.11.2018 09:15 - 28.11.2018 09:30","68888","74976"
"28.11.2018 09:30 - 28.11.2018 09:45","68935","75420"
"28.11.2018 09:45 - 28.11.2018 10:00","69341","75384"
"28.11.2018 10:00 - 28.11.2018 10:15","69381","75534"
"28.11.2018 10:15 - 28.11.2018 10:30","69450","75456"
"28.11.2018 10:30 - 28.11.2018 10:45","69791","75733"
"28.11.2018 10:45 - 28.11.2018 11:00","69905","75958"
"28.11.2018 11:00 - 28.11.2018 11:15","70537","75455"
"28.11.2018 11:15 - 28.11.2018 11:30","70999","75807"
"28.11.2018 11:30 - 28.11.2018 11:45","71193","75777"
"28.11.2018 11:45 - 28.11.2018 12:00","71067","76055"
"28.11.2018 12:00 - 28.11.2018 12:15","70537","75380"
"28.11.2018 12:15 - 28.11.2018 12:30","70553","75117"
"28.11.2018 12:30 - 28.11.2018 12:45","70416","75325"
"28.11.2018 12:45 - 28.11.2018 13:00","70706","75312"
"28.11.2018 13:00 - 28.11.2018 13:15","70612","74970"
"28.11.2018 13:15 - 28.11.2018 13:30","70239","74675"
"28.11.2018 13:30 - 28.11.2018 13:45","69762","74519"
"28.11.2018 13:45 - 28.11.2018 14:00","69353","73929"
"28.11.2018 14:00 - 28.11.2018 14:15","69110","73832"
"28.11.2018 14:15 - 28.11.2018 14:30","68879","73710"
"28.11.2018 14:30 - 28.11.2018 14:45","68932","73707"
"28.11.2018 14:45 - 28.11.2018 15:00","68532","73560"
"28.11.2018 15:00 - 28.11.2018 15:15","68189","74137"
"28.11.2018 15:15 - 28.11.2018 15:30","68316","74085"
"28.11.2018 15:30 - 28.11.2018 15:45","68117","74181"
"28.11.2018 15:45 - 28.11.2018 16:00","67981","74303"
"28.11.2018 16:00 - 28.11.2018 16:15","68453","74785"
"28.11.2018 16:15 - 28.11.2018 16:30","68082","75418"
"28.11.2018 16:30 - 28.11.2018 16:45","68121","76268"
"28.11.2018 16:45 - 28.11.2018 17:00","69407","77405"
"28.11.2018 17:00 - 28.11.2018 17:15","69843","77987"
"28.11.2018 17:15 - 28.11.2018 17:30","69954","78443"
"28.11.2018 17:30 - 28.11.2018 17:45","69906","78352"
"28.11.2018 17:45 - 28.11.2018 18:00","70120","78177"
"28.11.2018 18:00 - 28.11.2018 18:15","69743","77490"
"28.11.2018 18:15 - 28.11.2018 18:30","69431","77208"
"28.11.2018 18:30 - 28.11.2018 18:45","69505","77004"
"28.11.2018 18:45 - 28.11.2018 19:00","69020","76916"
"28.11.2018 19:00 - 28.11.2018 19:15","68743","76303"
"28.11.2018 19:15 - 28.11.2018 19:30","68328","75656"
"28.11.2018 19:30 - 28.11.2018 19:45","68042","75111"
"28.11.2018 19:45 - 28.11.2018 20:00","67196","74354"
"28.11.2018 20:00 - 28.11.2018 20:15","66298","72361"
"28.11.2018 20:15 - 28.11.2018 20:30","64984","71110"
"28.11.2018 20:30 - 28.11.2018 20:45","64216","69992"
"28.11.2018 20:45 - 28.11.2018 21:00","63452","69259"
"28.11.2018 21:00 - 28.11.2018 21:15","62490","67761"
"28.11.2018 21:15 - 28.11.2018 21:30","61808","67097"
"28.11.2018 21:30 - 28.11.2018 21:45","61272","66381"
"28.11.2018 21:45 - 28.11.2018 22:00","60488","65678"
"28.11.2018 22:00 - 28.11.2018 22:15","60397","65156"
"28.11.2018 22:15 - 28.11.2018 22:30","59119","64044"
"28.11.2018 22:30 - 28.11.2018 22:45","58493","62889"
"28.11.2018 22:45 - 28.11.2018 23:00","57008","61865"
"28.11.2018 23:00 - 28.11.2018 23:15","55953","60727"
"28.11.2018 23:15 - 28.11.2018 23:30","54819","59631"
"28.11.2018 23:30 - 28.11.2018 23:45","53648","58657"
"28.11.2018 23:45 - 29.11.2018 00:00","52811","57914"
"29.11.2018 00:00 - 29.11.2018 00:15","53726","57041"
"29.11.2018 00:15 - 29.11.2018 00:30","52981","56313"
"29.11.2018 00:30 - 29.11.2018 00:45","52610","55771"
"29.11.2018 00:45 - 29.11.2018 01:00","52209","55204"
"29.11.2018 01:00 - 29.11.2018 01:15","51806","54744"
"29.11.2018 01:15 - 29.11.2018 01:30","50866","54331"
"29.11.2018 01:30 - 29.11.2018 01:45","51186","53794"
"29.11.2018 01:45 - 29.11.2018 02:00","50687","53559"
"29.11.2018 02:00 - 29.11.2018 02:15","50372","53277"
"29.11.2018 02:15 - 29.11.2018 02:30","49914","53138"
"29.11.2018 02:30 - 29.11.2018 02:45","50464","53353"
"29.11.2018 02:45 - 29.11.2018 03:00","50534","53443"
"29.11.2018 03:00 - 29.11.2018 03:15","50354","53528"
"29.11.2018 03:15 - 29.11.2018 03:30","50598","53538"
"29.11.2018 03:30 - 29.11.2018 03:45","50697","53765"
"29.11.2018 03:45 - 29.11.2018 04:00","50691","53884"
"29.11.2018 04:00 - 29.11.2018 04:15","51474","54269"
"29.11.2018 04:15 - 29.11.2018 04:30","51352","54756"
"29.11.2018 04:30 - 29.11.2018 04:45","52128","55172"
"29.11.2018 04:45 - 29.11.2018 05:00","52716","55697"
"29.11.2018 05:00 - 29.11.2018 05:15","53506","56804"
"29.11.2018 05:15 - 29.11.2018 05:30","54002","57332"
"29.11.2018 05:30 - 29.11.2018 05:45","55280","58111"
"29.11.2018 05:45 - 29.11.2018 06:00","56699","59209"
"29.11.2018 06:00 - 29.11.2018 06:15","58803","61962"
"29.11.2018 06:15 - 29.11.2018 06:30","61297","64378"
"29.11.2018 06:30 - 29.11.2018 06:45","62969","66479"
"29.11.2018 06:45 - 29.11.2018 07:00","64432","68459"
"29.11.2018 07:00 - 29.11.2018 07:15","66043","70020"
"29.11.2018 07:15 - 29.11.2018 07:30","66487","71077"
"29.11.2018 07:30 - 29.11.2018 07:45","67073","71811"
"29.11.2018 07:45 - 29.11.2018 08:00","67495","72485"
"29.11.2018 08:00 - 29.11.2018 08:15","68788","73141"
"29.11.2018 08:15 - 29.11.2018 08:30","68723","73394"
"29.11.2018 08:30 - 29.11.2018 08:45","68977","73386"
"29.11.2018 08:45 - 29.11.2018 09:00","69200","73405"
"29.11.2018 09:00 - 29.11.2018 09:15","69015","73133"
"29.11.2018 09:15 - 29.11.2018 09:30","69773","73068"
"29.11.2018 09:30 - 29.11.2018 09:45","69408","73365"
"29.11.2018 09:45 - 29.11.2018 10:00","70166","73418"
"29.11.2018 10:00 - 29.11.2018 10:15","70152","73564"
"29.11.2018 10:15 - 29.11.2018 10:30","70078","73453"
"29.11.2018 10:30 - 29.11.2018 10:45","70314","73674"
"29.11.2018 10:45 - 29.11.2018 11:00","70550","73900"
"29.11.2018 11:00 - 29.11.2018 11:15","70707","73938"
"29.11.2018 11:15 - 29.11.2018 11:30","70903","74304"
"29.11.2018 11:30 - 29.11.2018 11:45","70881","74530"
"29.11.2018 11:45 - 29.11.2018 12:00","70697","74328"
"29.11.2018 12:00 - 29.11.2018 12:15","69807","73900"
"29.11.2018 12:15 - 29.11.2018 12:30","69926","73685"
"29.11.2018 12:30 - 29.11.2018 12:45","69764","73829"
"29.11.2018 12:45 - 29.11.2018 13:00","69977","73930"
"29.11.2018 13:00 - 29.11.2018 13:15","69886","74171"
"29.11.2018 13:15 - 29.11.2018 13:30","69691","73889"
"29.11.2018 13:30 - 29.11.2018 13:45","69264","73459"
"29.11.2018 13:45 - 29.11.2018 14:00","69101","72902"
"29.11.2018 14:00 - 29.11.2018 14:15","68965","73361"
"29.11.2018 14:15 - 29.11.2018 14:30","68591","73277"
"29.11.2018 14:30 - 29.11.2018 14:45","68631","72900"
"29.11.2018 14:45 - 29.11.2018 15:00","68322","72941"
"29.11.2018 15:00 - 29.11.2018 15:15","67945","73000"
