"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"03.11.2020 12:30 - 03.11.2020 12:45","68684","69626"
"03.11.2020 12:45 - 03.11.2020 13:00","68907","69304"
"03.11.2020 13:00 - 03.11.2020 13:15","68484","69023"
"03.11.2020 13:15 - 03.11.2020 13:30","68031","68521"
"03.11.2020 13:30 - 03.11.2020 13:45","67930","68083"
"03.11.2020 13:45 - 03.11.2020 14:00","67316","67454"
"03.11.2020 14:00 - 03.11.2020 14:15","66837","67381"
"03.11.2020 14:15 - 03.11.2020 14:30","66542","67129"
"03.11.2020 14:30 - 03.11.2020 14:45","66378","67139"
"03.11.2020 14:45 - 03.11.2020 15:00","66406","67331"
"03.11.2020 15:00 - 03.11.2020 15:15","65916","67374"
"03.11.2020 15:15 - 03.11.2020 15:30","65821","67085"
"03.11.2020 15:30 - 03.11.2020 15:45","65199","66671"
"03.11.2020 15:45 - 03.11.2020 16:00","65062","66509"
"03.11.2020 16:00 - 03.11.2020 16:15","65082","66681"
"03.11.2020 16:15 - 03.11.2020 16:30","65826","66620"
"03.11.2020 16:30 - 03.11.2020 16:45","64809","66792"
"03.11.2020 16:45 - 03.11.2020 17:00","65408","67361"
"03.11.2020 17:00 - 03.11.2020 17:15","65867","68754"
"03.11.2020 17:15 - 03.11.2020 17:30","66410","69921"
"03.11.2020 17:30 - 03.11.2020 17:45","67151","70841"
"03.11.2020 17:45 - 03.11.2020 18:00","67413","71181"
"03.11.2020 18:00 - 03.11.2020 18:15","67517","70840"
"03.11.2020 18:15 - 03.11.2020 18:30","67117","70142"
"03.11.2020 18:30 - 03.11.2020 18:45","67503","69766"
"03.11.2020 18:45 - 03.11.2020 19:00","67595","69638"
"03.11.2020 19:00 - 03.11.2020 19:15","67390","69042"
"03.11.2020 19:15 - 03.11.2020 19:30","67010","68414"
"03.11.2020 19:30 - 03.11.2020 19:45","66749","67680"
"03.11.2020 19:45 - 03.11.2020 20:00","65756","66998"
"03.11.2020 20:00 - 03.11.2020 20:15","64912","65567"
"03.11.2020 20:15 - 03.11.2020 20:30","63702","64615"
"03.11.2020 20:30 - 03.11.2020 20:45","62571","63580"
"03.11.2020 20:45 - 03.11.2020 21:00","62120","62591"
"03.11.2020 21:00 - 03.11.2020 21:15","60683","61187"
"03.11.2020 21:15 - 03.11.2020 21:30","60201","60316"
"03.11.2020 21:30 - 03.11.2020 21:45","59133","59544"
"03.11.2020 21:45 - 03.11.2020 22:00","58566","58875"
"03.11.2020 22:00 - 03.11.2020 22:15","57843","58091"
"03.11.2020 22:15 - 03.11.2020 22:30","56785","57426"
"03.11.2020 22:30 - 03.11.2020 22:45","56168","56663"
"03.11.2020 22:45 - 03.11.2020 23:00","54722","55814"
"03.11.2020 23:00 - 03.11.2020 23:15","53944","54842"
"03.11.2020 23:15 - 03.11.2020 23:30","52688","54034"
"03.11.2020 23:30 - 03.11.2020 23:45","51515","52942"
"03.11.2020 23:45 - 04.11.2020 00:00","51276","52043"
"04.11.2020 00:00 - 04.11.2020 00:15","50055","50906"
"04.11.2020 00:15 - 04.11.2020 00:30","49299","50311"
"04.11.2020 00:30 - 04.11.2020 00:45","49105","50066"
"04.11.2020 00:45 - 04.11.2020 01:00","48367","49928"
"04.11.2020 01:00 - 04.11.2020 01:15","48034","49185"
"04.11.2020 01:15 - 04.11.2020 01:30","47113","49324"
"04.11.2020 01:30 - 04.11.2020 01:45","47229","49144"
"04.11.2020 01:45 - 04.11.2020 02:00","46988","48952"
"04.11.2020 02:00 - 04.11.2020 02:15","46884","48883"
"04.11.2020 02:15 - 04.11.2020 02:30","46655","48847"
"04.11.2020 02:30 - 04.11.2020 02:45","46684","49024"
"04.11.2020 02:45 - 04.11.2020 03:00","47031","49056"
"04.11.2020 03:00 - 04.11.2020 03:15","46634","48787"
"04.11.2020 03:15 - 04.11.2020 03:30","47273","49043"
"04.11.2020 03:30 - 04.11.2020 03:45","47426","49064"
"04.11.2020 03:45 - 04.11.2020 04:00","47965","49400"
"04.11.2020 04:00 - 04.11.2020 04:15","47729","50120"
"04.11.2020 04:15 - 04.11.2020 04:30","48629","50431"
"04.11.2020 04:30 - 04.11.2020 04:45","49489","50840"
"04.11.2020 04:45 - 04.11.2020 05:00","49770","51524"
"04.11.2020 05:00 - 04.11.2020 05:15","51258","53013"
"04.11.2020 05:15 - 04.11.2020 05:30","51978","54001"
"04.11.2020 05:30 - 04.11.2020 05:45","53003","54978"
"04.11.2020 05:45 - 04.11.2020 06:00","54461","56563"
"04.11.2020 06:00 - 04.11.2020 06:15","56824","60040"
"04.11.2020 06:15 - 04.11.2020 06:30","59243","61894"
"04.11.2020 06:30 - 04.11.2020 06:45","60409","63314"
"04.11.2020 06:45 - 04.11.2020 07:00","61659","64580"
"04.11.2020 07:00 - 04.11.2020 07:15","64489","65985"
"04.11.2020 07:15 - 04.11.2020 07:30","65441","66875"
"04.11.2020 07:30 - 04.11.2020 07:45","65392","67510"
"04.11.2020 07:45 - 04.11.2020 08:00","64834","68094"
"04.11.2020 08:00 - 04.11.2020 08:15","66740","68835"
"04.11.2020 08:15 - 04.11.2020 08:30","67284","69376"
"04.11.2020 08:30 - 04.11.2020 08:45","66376","69389"
"04.11.2020 08:45 - 04.11.2020 09:00","67499","69400"
"04.11.2020 09:00 - 04.11.2020 09:15","67008","68919"
"04.11.2020 09:15 - 04.11.2020 09:30","66984","69206"
"04.11.2020 09:30 - 04.11.2020 09:45","67884","69384"
"04.11.2020 09:45 - 04.11.2020 10:00","68645","69622"
"04.11.2020 10:00 - 04.11.2020 10:15","68797","69406"
"04.11.2020 10:15 - 04.11.2020 10:30","68924","69527"
"04.11.2020 10:30 - 04.11.2020 10:45","68683","69877"
"04.11.2020 10:45 - 04.11.2020 11:00","69464","70325"
"04.11.2020 11:00 - 04.11.2020 11:15","69106","70294"
"04.11.2020 11:15 - 04.11.2020 11:30","68452","70607"
"04.11.2020 11:30 - 04.11.2020 11:45","69481","70906"
"04.11.2020 11:45 - 04.11.2020 12:00","69149","70913"
"04.11.2020 12:00 - 04.11.2020 12:15","68872","70556"
"04.11.2020 12:15 - 04.11.2020 12:30","69254","70164"
"04.11.2020 12:30 - 04.11.2020 12:45","69294","70071"
"04.11.2020 12:45 - 04.11.2020 13:00","69006","69827"
"04.11.2020 13:00 - 04.11.2020 13:15","68664","69654"
"04.11.2020 13:15 - 04.11.2020 13:30","67943","69265"
"04.11.2020 13:30 - 04.11.2020 13:45","68316","68835"
"04.11.2020 13:45 - 04.11.2020 14:00","67520","68594"
"04.11.2020 14:00 - 04.11.2020 14:15","67698","68439"
"04.11.2020 14:15 - 04.11.2020 14:30","67640","67945"
"04.11.2020 14:30 - 04.11.2020 14:45","66874","67525"
"04.11.2020 14:45 - 04.11.2020 15:00","67330","67468"
"04.11.2020 15:00 - 04.11.2020 15:15","66505","67573"
"04.11.2020 15:15 - 04.11.2020 15:30","66590","67195"
"04.11.2020 15:30 - 04.11.2020 15:45","65323","67003"
"04.11.2020 15:45 - 04.11.2020 16:00","64979","66431"
"04.11.2020 16:00 - 04.11.2020 16:15","65343","66157"
"04.11.2020 16:15 - 04.11.2020 16:30","65993","66055"
"04.11.2020 16:30 - 04.11.2020 16:45","64217","66402"
"04.11.2020 16:45 - 04.11.2020 17:00","65637","67020"
"04.11.2020 17:00 - 04.11.2020 17:15","66350","68651"
"04.11.2020 17:15 - 04.11.2020 17:30","68095","69891"
"04.11.2020 17:30 - 04.11.2020 17:45","68727","70771"
"04.11.2020 17:45 - 04.11.2020 18:00","68913","71214"
"04.11.2020 18:00 - 04.11.2020 18:15","68710","70911"
"04.11.2020 18:15 - 04.11.2020 18:30","67566","70650"
"04.11.2020 18:30 - 04.11.2020 18:45","68310","70484"
"04.11.2020 18:45 - 04.11.2020 19:00","68449","70242"
"04.11.2020 19:00 - 04.11.2020 19:15","68457","70169"
"04.11.2020 19:15 - 04.11.2020 19:30","67593","69434"
"04.11.2020 19:30 - 04.11.2020 19:45","67351","68863"
"04.11.2020 19:45 - 04.11.2020 20:00","66074","68194"
"04.11.2020 20:00 - 04.11.2020 20:15","65402","66425"
"04.11.2020 20:15 - 04.11.2020 20:30","64263","65547"
"04.11.2020 20:30 - 04.11.2020 20:45","63389","64350"
"04.11.2020 20:45 - 04.11.2020 21:00","62663","63621"
"04.11.2020 21:00 - 04.11.2020 21:15","61250","62221"
"04.11.2020 21:15 - 04.11.2020 21:30","60560","61346"
"04.11.2020 21:30 - 04.11.2020 21:45","59452","60619"
"04.11.2020 21:45 - 04.11.2020 22:00","59066","59957"
"04.11.2020 22:00 - 04.11.2020 22:15","58070","59491"
"04.11.2020 22:15 - 04.11.2020 22:30","56909","58575"
"04.11.2020 22:30 - 04.11.2020 22:45","56484","57498"
"04.11.2020 22:45 - 04.11.2020 23:00","54831","56374"
"04.11.2020 23:00 - 04.11.2020 23:15","54282","54974"
"04.11.2020 23:15 - 04.11.2020 23:30","52876","54397"
"04.11.2020 23:30 - 04.11.2020 23:45","51675","53371"
"04.11.2020 23:45 - 05.11.2020 00:00","51567","52546"
"05.11.2020 00:00 - 05.11.2020 00:15","50504","51536"
"05.11.2020 00:15 - 05.11.2020 00:30","49760","51416"
"05.11.2020 00:30 - 05.11.2020 00:45","49535","51366"
"05.11.2020 00:45 - 05.11.2020 01:00","48803","50905"
"05.11.2020 01:00 - 05.11.2020 01:15","48614","50692"
"05.11.2020 01:15 - 05.11.2020 01:30","47694","50670"
"05.11.2020 01:30 - 05.11.2020 01:45","47662","50403"
"05.11.2020 01:45 - 05.11.2020 02:00","47468","50046"
"05.11.2020 02:00 - 05.11.2020 02:15","47419","49364"
"05.11.2020 02:15 - 05.11.2020 02:30","47215","49140"
"05.11.2020 02:30 - 05.11.2020 02:45","47227","49405"
"05.11.2020 02:45 - 05.11.2020 03:00","47621","49586"
"05.11.2020 03:00 - 05.11.2020 03:15","47206","49894"
"05.11.2020 03:15 - 05.11.2020 03:30","47849","49864"
"05.11.2020 03:30 - 05.11.2020 03:45","48044","50358"
"05.11.2020 03:45 - 05.11.2020 04:00","48540","50723"
"05.11.2020 04:00 - 05.11.2020 04:15","48232","50656"
"05.11.2020 04:15 - 05.11.2020 04:30","49046","51042"
"05.11.2020 04:30 - 05.11.2020 04:45","49825","51430"
"05.11.2020 04:45 - 05.11.2020 05:00","49981","52219"
"05.11.2020 05:00 - 05.11.2020 05:15","51395","53904"
"05.11.2020 05:15 - 05.11.2020 05:30","52164","54565"
"05.11.2020 05:30 - 05.11.2020 05:45","53047","55240"
"05.11.2020 05:45 - 05.11.2020 06:00","54453","56339"
"05.11.2020 06:00 - 05.11.2020 06:15","56806","58946"
"05.11.2020 06:15 - 05.11.2020 06:30","59161","60892"
"05.11.2020 06:30 - 05.11.2020 06:45","60129","62492"
"05.11.2020 06:45 - 05.11.2020 07:00","61587","64165"
"05.11.2020 07:00 - 05.11.2020 07:15","64116","65837"
"05.11.2020 07:15 - 05.11.2020 07:30","65099","66686"
"05.11.2020 07:30 - 05.11.2020 07:45","64839","67343"
"05.11.2020 07:45 - 05.11.2020 08:00","64342","67984"
"05.11.2020 08:00 - 05.11.2020 08:15","66522","68533"
"05.11.2020 08:15 - 05.11.2020 08:30","66917","69084"
"05.11.2020 08:30 - 05.11.2020 08:45","66262","69144"
"05.11.2020 08:45 - 05.11.2020 09:00","67157","69720"
"05.11.2020 09:00 - 05.11.2020 09:15","66563","68863"
"05.11.2020 09:15 - 05.11.2020 09:30","66584","68987"
"05.11.2020 09:30 - 05.11.2020 09:45","67334","69249"
"05.11.2020 09:45 - 05.11.2020 10:00","67847","69125"
"05.11.2020 10:00 - 05.11.2020 10:15","67783","68862"
"05.11.2020 10:15 - 05.11.2020 10:30","67937","69165"
"05.11.2020 10:30 - 05.11.2020 10:45","67736","69598"
"05.11.2020 10:45 - 05.11.2020 11:00","68491","70091"
"05.11.2020 11:00 - 05.11.2020 11:15","68264","69869"
"05.11.2020 11:15 - 05.11.2020 11:30","67465","70440"
"05.11.2020 11:30 - 05.11.2020 11:45","68232","70837"
"05.11.2020 11:45 - 05.11.2020 12:00","67892","70838"
"05.11.2020 12:00 - 05.11.2020 12:15","67129","70350"
"05.11.2020 12:15 - 05.11.2020 12:30","67639","70108"
"05.11.2020 12:30 - 05.11.2020 12:45","67426","69399"
"05.11.2020 12:45 - 05.11.2020 13:00","67310","69307"
"05.11.2020 13:00 - 05.11.2020 13:15","67048","69337"
"05.11.2020 13:15 - 05.11.2020 13:30","66493","69101"
"05.11.2020 13:30 - 05.11.2020 13:45","66602","68961"
"05.11.2020 13:45 - 05.11.2020 14:00","65826","68561"
"05.11.2020 14:00 - 05.11.2020 14:15","65585","68425"
"05.11.2020 14:15 - 05.11.2020 14:30","65398","68157"
"05.11.2020 14:30 - 05.11.2020 14:45","65188","68495"
"05.11.2020 14:45 - 05.11.2020 15:00","65223","67962"
"05.11.2020 15:00 - 05.11.2020 15:15","64733","67720"
"05.11.2020 15:15 - 05.11.2020 15:30","64509","67288"
"05.11.2020 15:30 - 05.11.2020 15:45","63914","66837"
"05.11.2020 15:45 - 05.11.2020 16:00","63569","66158"
"05.11.2020 16:00 - 05.11.2020 16:15","63677","66237"
"05.11.2020 16:15 - 05.11.2020 16:30","64589","66265"
"05.11.2020 16:30 - 05.11.2020 16:45","63775","66538"
"05.11.2020 16:45 - 05.11.2020 17:00","64453","67602"
"05.11.2020 17:00 - 05.11.2020 17:15","65442","69373"
"05.11.2020 17:15 - 05.11.2020 17:30","66286","70421"
"05.11.2020 17:30 - 05.11.2020 17:45","67425","71128"
"05.11.2020 17:45 - 05.11.2020 18:00","67576","71419"
"05.11.2020 18:00 - 05.11.2020 18:15","67449","71070"
"05.11.2020 18:15 - 05.11.2020 18:30","66846","70801"
"05.11.2020 18:30 - 05.11.2020 18:45","67353","70695"
"05.11.2020 18:45 - 05.11.2020 19:00","67447","70324"
"05.11.2020 19:00 - 05.11.2020 19:15","67163","69765"
"05.11.2020 19:15 - 05.11.2020 19:30","66666","68898"
"05.11.2020 19:30 - 05.11.2020 19:45","66413","69024"
"05.11.2020 19:45 - 05.11.2020 20:00","65156","68245"
"05.11.2020 20:00 - 05.11.2020 20:15","64536","66646"
"05.11.2020 20:15 - 05.11.2020 20:30","63479","65456"
"05.11.2020 20:30 - 05.11.2020 20:45","62588","64631"
"05.11.2020 20:45 - 05.11.2020 21:00","61965","64152"
"05.11.2020 21:00 - 05.11.2020 21:15","60459","62736"
"05.11.2020 21:15 - 05.11.2020 21:30","59915","61849"
"05.11.2020 21:30 - 05.11.2020 21:45","58770","60801"
"05.11.2020 21:45 - 05.11.2020 22:00","58445","59711"
"05.11.2020 22:00 - 05.11.2020 22:15","57677","59263"
"05.11.2020 22:15 - 05.11.2020 22:30","56533","58845"
"05.11.2020 22:30 - 05.11.2020 22:45","56071","57874"
"05.11.2020 22:45 - 05.11.2020 23:00","54573","56932"
"05.11.2020 23:00 - 05.11.2020 23:15","54231","55626"
"05.11.2020 23:15 - 05.11.2020 23:30","52849","55044"
"05.11.2020 23:30 - 05.11.2020 23:45","51489","54144"
"05.11.2020 23:45 - 06.11.2020 00:00","51446","53518"
"06.11.2020 00:00 - 06.11.2020 00:15","50521","51970"
"06.11.2020 00:15 - 06.11.2020 00:30","49804","51427"
"06.11.2020 00:30 - 06.11.2020 00:45","49358","51279"
"06.11.2020 00:45 - 06.11.2020 01:00","48780","51056"
"06.11.2020 01:00 - 06.11.2020 01:15","48369","50362"
"06.11.2020 01:15 - 06.11.2020 01:30","47675","49772"
"06.11.2020 01:30 - 06.11.2020 01:45","47670","49566"
"06.11.2020 01:45 - 06.11.2020 02:00","47217","49482"
"06.11.2020 02:00 - 06.11.2020 02:15","47169","49033"
"06.11.2020 02:15 - 06.11.2020 02:30","47188","48723"
"06.11.2020 02:30 - 06.11.2020 02:45","47172","48872"
"06.11.2020 02:45 - 06.11.2020 03:00","47469","49017"
"06.11.2020 03:00 - 06.11.2020 03:15","47235","49269"
"06.11.2020 03:15 - 06.11.2020 03:30","47771","49323"
"06.11.2020 03:30 - 06.11.2020 03:45","47946","49415"
"06.11.2020 03:45 - 06.11.2020 04:00","48397","49707"
"06.11.2020 04:00 - 06.11.2020 04:15","48302","50306"
"06.11.2020 04:15 - 06.11.2020 04:30","48997","50617"
"06.11.2020 04:30 - 06.11.2020 04:45","49585","50692"
"06.11.2020 04:45 - 06.11.2020 05:00","49757","51394"
"06.11.2020 05:00 - 06.11.2020 05:15","51040","52902"
"06.11.2020 05:15 - 06.11.2020 05:30","51904","53362"
"06.11.2020 05:30 - 06.11.2020 05:45","52829","54328"
"06.11.2020 05:45 - 06.11.2020 06:00","54113","55333"
"06.11.2020 06:00 - 06.11.2020 06:15","56218","58097"
"06.11.2020 06:15 - 06.11.2020 06:30","58438","59950"
"06.11.2020 06:30 - 06.11.2020 06:45","59422","61598"
"06.11.2020 06:45 - 06.11.2020 07:00","61010","63186"
"06.11.2020 07:00 - 06.11.2020 07:15","63192","65006"
"06.11.2020 07:15 - 06.11.2020 07:30","64475","65453"
"06.11.2020 07:30 - 06.11.2020 07:45","64455","65957"
"06.11.2020 07:45 - 06.11.2020 08:00","63935","66684"
"06.11.2020 08:00 - 06.11.2020 08:15","66253","67347"
"06.11.2020 08:15 - 06.11.2020 08:30","66553","67825"
"06.11.2020 08:30 - 06.11.2020 08:45","65614","68073"
"06.11.2020 08:45 - 06.11.2020 09:00","66508","68064"
"06.11.2020 09:00 - 06.11.2020 09:15","66024","67727"
"06.11.2020 09:15 - 06.11.2020 09:30","66027","68003"
"06.11.2020 09:30 - 06.11.2020 09:45","66750","68228"
"06.11.2020 09:45 - 06.11.2020 10:00","67329","68409"
"06.11.2020 10:00 - 06.11.2020 10:15","67267","68079"
"06.11.2020 10:15 - 06.11.2020 10:30","67148","68218"
"06.11.2020 10:30 - 06.11.2020 10:45","67125","68213"
"06.11.2020 10:45 - 06.11.2020 11:00","67908","67964"
"06.11.2020 11:00 - 06.11.2020 11:15","67729","67763"
"06.11.2020 11:15 - 06.11.2020 11:30","67284","67832"
"06.11.2020 11:30 - 06.11.2020 11:45","67920","67923"
"06.11.2020 11:45 - 06.11.2020 12:00","67521","67837"
"06.11.2020 12:00 - 06.11.2020 12:15","67362","67427"
"06.11.2020 12:15 - 06.11.2020 12:30","67637","67260"
"06.11.2020 12:30 - 06.11.2020 12:45","67277","66992"
"06.11.2020 12:45 - 06.11.2020 13:00","66974","66636"
"06.11.2020 13:00 - 06.11.2020 13:15","66555","66235"
"06.11.2020 13:15 - 06.11.2020 13:30","65644","65660"
"06.11.2020 13:30 - 06.11.2020 13:45","65941","65353"
"06.11.2020 13:45 - 06.11.2020 14:00","65006","64484"
"06.11.2020 14:00 - 06.11.2020 14:15","64828","64598"
"06.11.2020 14:15 - 06.11.2020 14:30","64736","64138"
"06.11.2020 14:30 - 06.11.2020 14:45","64274","63681"
"06.11.2020 14:45 - 06.11.2020 15:00","64461","63480"
"06.11.2020 15:00 - 06.11.2020 15:15","64051","63276"
"06.11.2020 15:15 - 06.11.2020 15:30","63902","63116"
"06.11.2020 15:30 - 06.11.2020 15:45","63271","63028"
"06.11.2020 15:45 - 06.11.2020 16:00","62993","62993"
"06.11.2020 16:00 - 06.11.2020 16:15","63169","63413"
"06.11.2020 16:15 - 06.11.2020 16:30","63929","63552"
"06.11.2020 16:30 - 06.11.2020 16:45","62609","63925"
"06.11.2020 16:45 - 06.11.2020 17:00","63633","64459"
"06.11.2020 17:00 - 06.11.2020 17:15","64355","66574"
"06.11.2020 17:15 - 06.11.2020 17:30","65228","67909"
"06.11.2020 17:30 - 06.11.2020 17:45","65827","68503"
"06.11.2020 17:45 - 06.11.2020 18:00","65815","68697"
"06.11.2020 18:00 - 06.11.2020 18:15","65638","68202"
"06.11.2020 18:15 - 06.11.2020 18:30","64692","67606"
"06.11.2020 18:30 - 06.11.2020 18:45","65118","67326"
"06.11.2020 18:45 - 06.11.2020 19:00","65125","66988"
"06.11.2020 19:00 - 06.11.2020 19:15","64586","66103"
"06.11.2020 19:15 - 06.11.2020 19:30","63981","65681"
"06.11.2020 19:30 - 06.11.2020 19:45","63631","65177"
"06.11.2020 19:45 - 06.11.2020 20:00","62306","64367"
"06.11.2020 20:00 - 06.11.2020 20:15","61359","62916"
"06.11.2020 20:15 - 06.11.2020 20:30","60384","61532"
"06.11.2020 20:30 - 06.11.2020 20:45","59297","60398"
"06.11.2020 20:45 - 06.11.2020 21:00","58650","59524"
"06.11.2020 21:00 - 06.11.2020 21:15","57666","58198"
"06.11.2020 21:15 - 06.11.2020 21:30","57372","57526"
"06.11.2020 21:30 - 06.11.2020 21:45","56333","56321"
"06.11.2020 21:45 - 06.11.2020 22:00","55923","55533"
"06.11.2020 22:00 - 06.11.2020 22:15","55267","54684"
"06.11.2020 22:15 - 06.11.2020 22:30","54356","53976"
"06.11.2020 22:30 - 06.11.2020 22:45","53727","53222"
"06.11.2020 22:45 - 06.11.2020 23:00","52683","52284"
"06.11.2020 23:00 - 06.11.2020 23:15","52262","51052"
"06.11.2020 23:15 - 06.11.2020 23:30","51033","50401"
"06.11.2020 23:30 - 06.11.2020 23:45","49811","49539"
"06.11.2020 23:45 - 07.11.2020 00:00","49589","48897"
"07.11.2020 00:00 - 07.11.2020 00:15","48975","47944"
"07.11.2020 00:15 - 07.11.2020 00:30","48098","47084"
"07.11.2020 00:30 - 07.11.2020 00:45","47787","46567"
"07.11.2020 00:45 - 07.11.2020 01:00","47234","46264"
"07.11.2020 01:00 - 07.11.2020 01:15","47173","45619"
"07.11.2020 01:15 - 07.11.2020 01:30","46299","45558"
"07.11.2020 01:30 - 07.11.2020 01:45","45939","45204"
"07.11.2020 01:45 - 07.11.2020 02:00","45867","45035"
"07.11.2020 02:00 - 07.11.2020 02:15","45442","44937"
"07.11.2020 02:15 - 07.11.2020 02:30","45202","44721"
"07.11.2020 02:30 - 07.11.2020 02:45","45276","44514"
"07.11.2020 02:45 - 07.11.2020 03:00","45430","44482"
"07.11.2020 03:00 - 07.11.2020 03:15","45058","44906"
"07.11.2020 03:15 - 07.11.2020 03:30","45406","44828"
"07.11.2020 03:30 - 07.11.2020 03:45","45467","44642"
"07.11.2020 03:45 - 07.11.2020 04:00","45634","44672"
"07.11.2020 04:00 - 07.11.2020 04:15","45395","44760"
"07.11.2020 04:15 - 07.11.2020 04:30","45607","44923"
"07.11.2020 04:30 - 07.11.2020 04:45","45746","44594"
"07.11.2020 04:45 - 07.11.2020 05:00","45733","44834"
"07.11.2020 05:00 - 07.11.2020 05:15","45858","45072"
"07.11.2020 05:15 - 07.11.2020 05:30","45991","44948"
"07.11.2020 05:30 - 07.11.2020 05:45","45893","45156"
"07.11.2020 05:45 - 07.11.2020 06:00","46039","45402"
"07.11.2020 06:00 - 07.11.2020 06:15","46043","45560"
"07.11.2020 06:15 - 07.11.2020 06:30","46659","45883"
"07.11.2020 06:30 - 07.11.2020 06:45","46840","46484"
"07.11.2020 06:45 - 07.11.2020 07:00","47780","47172"
"07.11.2020 07:00 - 07.11.2020 07:15","48634","48093"
"07.11.2020 07:15 - 07.11.2020 07:30","49171","48499"
"07.11.2020 07:30 - 07.11.2020 07:45","49461","49263"
"07.11.2020 07:45 - 07.11.2020 08:00","49542","50038"
"07.11.2020 08:00 - 07.11.2020 08:15","51471","51564"
"07.11.2020 08:15 - 07.11.2020 08:30","52075","52370"
"07.11.2020 08:30 - 07.11.2020 08:45","52684","53133"
"07.11.2020 08:45 - 07.11.2020 09:00","53405","53791"
"07.11.2020 09:00 - 07.11.2020 09:15","54129","54432"
"07.11.2020 09:15 - 07.11.2020 09:30","54571","54660"
"07.11.2020 09:30 - 07.11.2020 09:45","55565","55479"
"07.11.2020 09:45 - 07.11.2020 10:00","55949","55744"
"07.11.2020 10:00 - 07.11.2020 10:15","56148","56026"
"07.11.2020 10:15 - 07.11.2020 10:30","56273","56103"
"07.11.2020 10:30 - 07.11.2020 10:45","56426","56297"
"07.11.2020 10:45 - 07.11.2020 11:00","57003","56530"
"07.11.2020 11:00 - 07.11.2020 11:15","57157","56912"
"07.11.2020 11:15 - 07.11.2020 11:30","56637","57290"
"07.11.2020 11:30 - 07.11.2020 11:45","57057","57096"
"07.11.2020 11:45 - 07.11.2020 12:00","56531","57020"
"07.11.2020 12:00 - 07.11.2020 12:15","56349","56592"
"07.11.2020 12:15 - 07.11.2020 12:30","56330","56409"
"07.11.2020 12:30 - 07.11.2020 12:45","56109","55812"
"07.11.2020 12:45 - 07.11.2020 13:00","55783","55770"
"07.11.2020 13:00 - 07.11.2020 13:15","55291","55253"
"07.11.2020 13:15 - 07.11.2020 13:30","54528","54663"
"07.11.2020 13:30 - 07.11.2020 13:45","54811","53923"
"07.11.2020 13:45 - 07.11.2020 14:00","54160","53429"
"07.11.2020 14:00 - 07.11.2020 14:15","53908","53373"
"07.11.2020 14:15 - 07.11.2020 14:30","53546","52964"
"07.11.2020 14:30 - 07.11.2020 14:45","53466","52508"
"07.11.2020 14:45 - 07.11.2020 15:00","53445","52106"
"07.11.2020 15:00 - 07.11.2020 15:15","53188","51853"
"07.11.2020 15:15 - 07.11.2020 15:30","53489","51710"
"07.11.2020 15:30 - 07.11.2020 15:45","52992","51704"
"07.11.2020 15:45 - 07.11.2020 16:00","53015","51809"
"07.11.2020 16:00 - 07.11.2020 16:15","53380","52557"
"07.11.2020 16:15 - 07.11.2020 16:30","54235","52640"
"07.11.2020 16:30 - 07.11.2020 16:45","52873","53791"
"07.11.2020 16:45 - 07.11.2020 17:00","54447","55092"
"07.11.2020 17:00 - 07.11.2020 17:15","55312","57050"
"07.11.2020 17:15 - 07.11.2020 17:30","56845","58513"
"07.11.2020 17:30 - 07.11.2020 17:45","57782","59409"
"07.11.2020 17:45 - 07.11.2020 18:00","58130","59979"
"07.11.2020 18:00 - 07.11.2020 18:15","58296","60389"
"07.11.2020 18:15 - 07.11.2020 18:30","57357","59986"
"07.11.2020 18:30 - 07.11.2020 18:45","57926","59706"
"07.11.2020 18:45 - 07.11.2020 19:00","58334","59212"
"07.11.2020 19:00 - 07.11.2020 19:15","57752","58526"
"07.11.2020 19:15 - 07.11.2020 19:30","57385","57857"
"07.11.2020 19:30 - 07.11.2020 19:45","57104","57211"
"07.11.2020 19:45 - 07.11.2020 20:00","55748","56122"
"07.11.2020 20:00 - 07.11.2020 20:15","54990","54769"
"07.11.2020 20:15 - 07.11.2020 20:30","53970","53571"
"07.11.2020 20:30 - 07.11.2020 20:45","53075","52796"
"07.11.2020 20:45 - 07.11.2020 21:00","52561","52098"
"07.11.2020 21:00 - 07.11.2020 21:15","51898","51155"
"07.11.2020 21:15 - 07.11.2020 21:30","51708","50659"
"07.11.2020 21:30 - 07.11.2020 21:45","51153","49954"
"07.11.2020 21:45 - 07.11.2020 22:00","50797","49492"
"07.11.2020 22:00 - 07.11.2020 22:15","50726","49705"
"07.11.2020 22:15 - 07.11.2020 22:30","49978","49068"
"07.11.2020 22:30 - 07.11.2020 22:45","49339","48270"
"07.11.2020 22:45 - 07.11.2020 23:00","48404","47503"
"07.11.2020 23:00 - 07.11.2020 23:15","48143","46678"
"07.11.2020 23:15 - 07.11.2020 23:30","47035","45999"
"07.11.2020 23:30 - 07.11.2020 23:45","45868","45137"
"07.11.2020 23:45 - 08.11.2020 00:00","45643","44573"
"08.11.2020 00:00 - 08.11.2020 00:15","44664","43234"
"08.11.2020 00:15 - 08.11.2020 00:30","43987","42587"
"08.11.2020 00:30 - 08.11.2020 00:45","43748","42226"
"08.11.2020 00:45 - 08.11.2020 01:00","43195","41755"
"08.11.2020 01:00 - 08.11.2020 01:15","43204","40973"
