"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"13.10.2019 14:45 - 13.10.2019 15:00","48445","47396"
"13.10.2019 15:00 - 13.10.2019 15:15","48444","47868"
"13.10.2019 15:15 - 13.10.2019 15:30","47947","47457"
"13.10.2019 15:30 - 13.10.2019 15:45","48013","47410"
"13.10.2019 15:45 - 13.10.2019 16:00","47765","47422"
"13.10.2019 16:00 - 13.10.2019 16:15","47818","47704"
"13.10.2019 16:15 - 13.10.2019 16:30","47709","47861"
"13.10.2019 16:30 - 13.10.2019 16:45","48154","47985"
"13.10.2019 16:45 - 13.10.2019 17:00","48158","48007"
"13.10.2019 17:00 - 13.10.2019 17:15","48702","48853"
"13.10.2019 17:15 - 13.10.2019 17:30","48936","49435"
"13.10.2019 17:30 - 13.10.2019 17:45","49205","50280"
"13.10.2019 17:45 - 13.10.2019 18:00","49734","50994"
"13.10.2019 18:00 - 13.10.2019 18:15","50453","52399"
"13.10.2019 18:15 - 13.10.2019 18:30","50977","53175"
"13.10.2019 18:30 - 13.10.2019 18:45","51196","54285"
"13.10.2019 18:45 - 13.10.2019 19:00","51542","55642"
"13.10.2019 19:00 - 13.10.2019 19:15","52205","57129"
"13.10.2019 19:15 - 13.10.2019 19:30","51948","56977"
"13.10.2019 19:30 - 13.10.2019 19:45","51881","56927"
"13.10.2019 19:45 - 13.10.2019 20:00","51751","56150"
"13.10.2019 20:00 - 13.10.2019 20:15","51429","55853"
"13.10.2019 20:15 - 13.10.2019 20:30","50816","55355"
"13.10.2019 20:30 - 13.10.2019 20:45","50373","54966"
"13.10.2019 20:45 - 13.10.2019 21:00","49771","54285"
"13.10.2019 21:00 - 13.10.2019 21:15","49367","53389"
"13.10.2019 21:15 - 13.10.2019 21:30","49007","52785"
"13.10.2019 21:30 - 13.10.2019 21:45","48627","52808"
"13.10.2019 21:45 - 13.10.2019 22:00","48598","52506"
"13.10.2019 22:00 - 13.10.2019 22:15","48607","52413"
"13.10.2019 22:15 - 13.10.2019 22:30","48135","51886"
"13.10.2019 22:30 - 13.10.2019 22:45","47487","51211"
"13.10.2019 22:45 - 13.10.2019 23:00","46800","50237"
"13.10.2019 23:00 - 13.10.2019 23:15","45824","49576"
"13.10.2019 23:15 - 13.10.2019 23:30","45135","48828"
"13.10.2019 23:30 - 13.10.2019 23:45","44411","47805"
"13.10.2019 23:45 - 14.10.2019 00:00","43701","47360"
"14.10.2019 00:00 - 14.10.2019 00:15","42786","46834"
"14.10.2019 00:15 - 14.10.2019 00:30","42360","45992"
"14.10.2019 00:30 - 14.10.2019 00:45","41915","45654"
"14.10.2019 00:45 - 14.10.2019 01:00","41603","45025"
"14.10.2019 01:00 - 14.10.2019 01:15","41161","44476"
"14.10.2019 01:15 - 14.10.2019 01:30","40836","44140"
"14.10.2019 01:30 - 14.10.2019 01:45","40596","43764"
"14.10.2019 01:45 - 14.10.2019 02:00","40317","43520"
"14.10.2019 02:00 - 14.10.2019 02:15","40058","43247"
"14.10.2019 02:15 - 14.10.2019 02:30","40077","42919"
"14.10.2019 02:30 - 14.10.2019 02:45","40050","42875"
"14.10.2019 02:45 - 14.10.2019 03:00","40141","42600"
"14.10.2019 03:00 - 14.10.2019 03:15","40213","42579"
"14.10.2019 03:15 - 14.10.2019 03:30","40362","42568"
"14.10.2019 03:30 - 14.10.2019 03:45","40505","42673"
"14.10.2019 03:45 - 14.10.2019 04:00","40753","42814"
"14.10.2019 04:00 - 14.10.2019 04:15","41366","43556"
"14.10.2019 04:15 - 14.10.2019 04:30","41706","43867"
"14.10.2019 04:30 - 14.10.2019 04:45","42253","44650"
"14.10.2019 04:45 - 14.10.2019 05:00","43027","45705"
"14.10.2019 05:00 - 14.10.2019 05:15","44532","47454"
"14.10.2019 05:15 - 14.10.2019 05:30","45315","48440"
"14.10.2019 05:30 - 14.10.2019 05:45","46585","49903"
"14.10.2019 05:45 - 14.10.2019 06:00","48243","51726"
"14.10.2019 06:00 - 14.10.2019 06:15","51754","55184"
"14.10.2019 06:15 - 14.10.2019 06:30","54069","57396"
"14.10.2019 06:30 - 14.10.2019 06:45","55951","58820"
"14.10.2019 06:45 - 14.10.2019 07:00","57564","60817"
"14.10.2019 07:00 - 14.10.2019 07:15","59369","63265"
"14.10.2019 07:15 - 14.10.2019 07:30","60140","64140"
"14.10.2019 07:30 - 14.10.2019 07:45","60691","64748"
"14.10.2019 07:45 - 14.10.2019 08:00","61258","64950"
"14.10.2019 08:00 - 14.10.2019 08:15","62057","65929"
"14.10.2019 08:15 - 14.10.2019 08:30","62496","66291"
"14.10.2019 08:30 - 14.10.2019 08:45","62897","66560"
"14.10.2019 08:45 - 14.10.2019 09:00","63165","66646"
"14.10.2019 09:00 - 14.10.2019 09:15","62863","66140"
"14.10.2019 09:15 - 14.10.2019 09:30","63164","66474"
"14.10.2019 09:30 - 14.10.2019 09:45","63732","67032"
"14.10.2019 09:45 - 14.10.2019 10:00","64016","67232"
"14.10.2019 10:00 - 14.10.2019 10:15","64063","67393"
"14.10.2019 10:15 - 14.10.2019 10:30","64353","67241"
"14.10.2019 10:30 - 14.10.2019 10:45","64479","67503"
"14.10.2019 10:45 - 14.10.2019 11:00","64705","67908"
"14.10.2019 11:00 - 14.10.2019 11:15","65016","67600"
"14.10.2019 11:15 - 14.10.2019 11:30","65408","67882"
"14.10.2019 11:30 - 14.10.2019 11:45","65571","67860"
"14.10.2019 11:45 - 14.10.2019 12:00","65850","67904"
"14.10.2019 12:00 - 14.10.2019 12:15","65428","67441"
"14.10.2019 12:15 - 14.10.2019 12:30","65391","67151"
"14.10.2019 12:30 - 14.10.2019 12:45","65424","66981"
"14.10.2019 12:45 - 14.10.2019 13:00","65545","66938"
"14.10.2019 13:00 - 14.10.2019 13:15","65311","67122"
"14.10.2019 13:15 - 14.10.2019 13:30","65100","66704"
"14.10.2019 13:30 - 14.10.2019 13:45","64625","66441"
"14.10.2019 13:45 - 14.10.2019 14:00","64081","65964"
"14.10.2019 14:00 - 14.10.2019 14:15","63958","65555"
"14.10.2019 14:15 - 14.10.2019 14:30","63846","65254"
"14.10.2019 14:30 - 14.10.2019 14:45","63634","64726"
"14.10.2019 14:45 - 14.10.2019 15:00","63415","64348"
"14.10.2019 15:00 - 14.10.2019 15:15","63343","64559"
"14.10.2019 15:15 - 14.10.2019 15:30","62816","63921"
"14.10.2019 15:30 - 14.10.2019 15:45","62584","63263"
"14.10.2019 15:45 - 14.10.2019 16:00","62143","62697"
"14.10.2019 16:00 - 14.10.2019 16:15","61818","62687"
"14.10.2019 16:15 - 14.10.2019 16:30","61324","62306"
"14.10.2019 16:30 - 14.10.2019 16:45","61413","61911"
"14.10.2019 16:45 - 14.10.2019 17:00","60910","61968"
"14.10.2019 17:00 - 14.10.2019 17:15","60960","62487"
"14.10.2019 17:15 - 14.10.2019 17:30","60888","62751"
"14.10.2019 17:30 - 14.10.2019 17:45","61169","63204"
"14.10.2019 17:45 - 14.10.2019 18:00","61404","63614"
"14.10.2019 18:00 - 14.10.2019 18:15","61500","63982"
"14.10.2019 18:15 - 14.10.2019 18:30","61822","64347"
"14.10.2019 18:30 - 14.10.2019 18:45","62168","65560"
"14.10.2019 18:45 - 14.10.2019 19:00","62668","67080"
"14.10.2019 19:00 - 14.10.2019 19:15","63310","67796"
"14.10.2019 19:15 - 14.10.2019 19:30","63008","67623"
"14.10.2019 19:30 - 14.10.2019 19:45","62785","67715"
"14.10.2019 19:45 - 14.10.2019 20:00","62485","67264"
"14.10.2019 20:00 - 14.10.2019 20:15","61508","65817"
"14.10.2019 20:15 - 14.10.2019 20:30","60445","64455"
"14.10.2019 20:30 - 14.10.2019 20:45","59743","63216"
"14.10.2019 20:45 - 14.10.2019 21:00","58862","62373"
"14.10.2019 21:00 - 14.10.2019 21:15","57995","61339"
"14.10.2019 21:15 - 14.10.2019 21:30","57211","60363"
"14.10.2019 21:30 - 14.10.2019 21:45","56290","59455"
"14.10.2019 21:45 - 14.10.2019 22:00","55382","58440"
"14.10.2019 22:00 - 14.10.2019 22:15","54836","57232"
"14.10.2019 22:15 - 14.10.2019 22:30","53894","56265"
"14.10.2019 22:30 - 14.10.2019 22:45","52878","54930"
"14.10.2019 22:45 - 14.10.2019 23:00","51922","54066"
"14.10.2019 23:00 - 14.10.2019 23:15","50748","52643"
"14.10.2019 23:15 - 14.10.2019 23:30","49889","51937"
"14.10.2019 23:30 - 14.10.2019 23:45","49115","50846"
"14.10.2019 23:45 - 15.10.2019 00:00","48280","50235"
"15.10.2019 00:00 - 15.10.2019 00:15","46940","49476"
"15.10.2019 00:15 - 15.10.2019 00:30","46570","49080"
"15.10.2019 00:30 - 15.10.2019 00:45","46095","48535"
"15.10.2019 00:45 - 15.10.2019 01:00","45693","48039"
"15.10.2019 01:00 - 15.10.2019 01:15","45154","47539"
"15.10.2019 01:15 - 15.10.2019 01:30","44992","47292"
"15.10.2019 01:30 - 15.10.2019 01:45","44565","47070"
"15.10.2019 01:45 - 15.10.2019 02:00","44340","46856"
"15.10.2019 02:00 - 15.10.2019 02:15","43858","46283"
"15.10.2019 02:15 - 15.10.2019 02:30","43875","46236"
"15.10.2019 02:30 - 15.10.2019 02:45","43877","46447"
"15.10.2019 02:45 - 15.10.2019 03:00","43915","46674"
"15.10.2019 03:00 - 15.10.2019 03:15","44080","47053"
"15.10.2019 03:15 - 15.10.2019 03:30","44144","47133"
"15.10.2019 03:30 - 15.10.2019 03:45","44181","47474"
"15.10.2019 03:45 - 15.10.2019 04:00","44356","47572"
"15.10.2019 04:00 - 15.10.2019 04:15","44869","47977"
"15.10.2019 04:15 - 15.10.2019 04:30","45167","48586"
"15.10.2019 04:30 - 15.10.2019 04:45","45735","49144"
"15.10.2019 04:45 - 15.10.2019 05:00","46378","49980"
"15.10.2019 05:00 - 15.10.2019 05:15","47750","51071"
"15.10.2019 05:15 - 15.10.2019 05:30","48516","51830"
"15.10.2019 05:30 - 15.10.2019 05:45","49672","53035"
"15.10.2019 05:45 - 15.10.2019 06:00","51287","54738"
"15.10.2019 06:00 - 15.10.2019 06:15","54618","58436"
"15.10.2019 06:15 - 15.10.2019 06:30","56522","59996"
"15.10.2019 06:30 - 15.10.2019 06:45","58194","61596"
"15.10.2019 06:45 - 15.10.2019 07:00","59603","63073"
"15.10.2019 07:00 - 15.10.2019 07:15","61490","65262"
"15.10.2019 07:15 - 15.10.2019 07:30","62108","66011"
"15.10.2019 07:30 - 15.10.2019 07:45","62122","66537"
"15.10.2019 07:45 - 15.10.2019 08:00","62689","66760"
"15.10.2019 08:00 - 15.10.2019 08:15","63227","67335"
"15.10.2019 08:15 - 15.10.2019 08:30","63588","67715"
"15.10.2019 08:30 - 15.10.2019 08:45","63833","67857"
"15.10.2019 08:45 - 15.10.2019 09:00","63976","68287"
"15.10.2019 09:00 - 15.10.2019 09:15","63868","67531"
"15.10.2019 09:15 - 15.10.2019 09:30","64259","67819"
"15.10.2019 09:30 - 15.10.2019 09:45","64663","68110"
"15.10.2019 09:45 - 15.10.2019 10:00","64962","68213"
"15.10.2019 10:00 - 15.10.2019 10:15","64881","67788"
"15.10.2019 10:15 - 15.10.2019 10:30","65150","67826"
"15.10.2019 10:30 - 15.10.2019 10:45","65486","67904"
"15.10.2019 10:45 - 15.10.2019 11:00","65788","68218"
"15.10.2019 11:00 - 15.10.2019 11:15","66192","68435"
"15.10.2019 11:15 - 15.10.2019 11:30","66752","68872"
"15.10.2019 11:30 - 15.10.2019 11:45","66958","69147"
"15.10.2019 11:45 - 15.10.2019 12:00","67116","69344"
"15.10.2019 12:00 - 15.10.2019 12:15","66634","68804"
"15.10.2019 12:15 - 15.10.2019 12:30","66666","68611"
"15.10.2019 12:30 - 15.10.2019 12:45","66818","68492"
"15.10.2019 12:45 - 15.10.2019 13:00","66965","68167"
"15.10.2019 13:00 - 15.10.2019 13:15","66779","67919"
"15.10.2019 13:15 - 15.10.2019 13:30","66641","67594"
"15.10.2019 13:30 - 15.10.2019 13:45","66136","66998"
"15.10.2019 13:45 - 15.10.2019 14:00","65598","66477"
"15.10.2019 14:00 - 15.10.2019 14:15","65443","65995"
"15.10.2019 14:15 - 15.10.2019 14:30","65305","65857"
"15.10.2019 14:30 - 15.10.2019 14:45","65070","65919"
"15.10.2019 14:45 - 15.10.2019 15:00","64632","65500"
"15.10.2019 15:00 - 15.10.2019 15:15","64650","65723"
"15.10.2019 15:15 - 15.10.2019 15:30","64044","65332"
"15.10.2019 15:30 - 15.10.2019 15:45","63791","64826"
"15.10.2019 15:45 - 15.10.2019 16:00","63369","64447"
"15.10.2019 16:00 - 15.10.2019 16:15","63041","64325"
"15.10.2019 16:15 - 15.10.2019 16:30","62536","64028"
"15.10.2019 16:30 - 15.10.2019 16:45","62689","63825"
"15.10.2019 16:45 - 15.10.2019 17:00","62104","63843"
"15.10.2019 17:00 - 15.10.2019 17:15","62033","64324"
"15.10.2019 17:15 - 15.10.2019 17:30","62037","64537"
"15.10.2019 17:30 - 15.10.2019 17:45","62230","65033"
"15.10.2019 17:45 - 15.10.2019 18:00","62395","65730"
"15.10.2019 18:00 - 15.10.2019 18:15","62430","65987"
"15.10.2019 18:15 - 15.10.2019 18:30","62757","66692"
"15.10.2019 18:30 - 15.10.2019 18:45","63007","67776"
"15.10.2019 18:45 - 15.10.2019 19:00","63465","68719"
"15.10.2019 19:00 - 15.10.2019 19:15","64049","68730"
"15.10.2019 19:15 - 15.10.2019 19:30","63756","68124"
"15.10.2019 19:30 - 15.10.2019 19:45","63419","67716"
"15.10.2019 19:45 - 15.10.2019 20:00","63113","66934"
"15.10.2019 20:00 - 15.10.2019 20:15","62082","65658"
"15.10.2019 20:15 - 15.10.2019 20:30","61098","64370"
"15.10.2019 20:30 - 15.10.2019 20:45","60374","63310"
"15.10.2019 20:45 - 15.10.2019 21:00","59442","62164"
"15.10.2019 21:00 - 15.10.2019 21:15","58714","60968"
"15.10.2019 21:15 - 15.10.2019 21:30","58012","59805"
"15.10.2019 21:30 - 15.10.2019 21:45","57018","58542"
"15.10.2019 21:45 - 15.10.2019 22:00","56024","57717"
"15.10.2019 22:00 - 15.10.2019 22:15","55366","56625"
"15.10.2019 22:15 - 15.10.2019 22:30","54411","55574"
"15.10.2019 22:30 - 15.10.2019 22:45","53401","54115"
"15.10.2019 22:45 - 15.10.2019 23:00","52598","53211"
"15.10.2019 23:00 - 15.10.2019 23:15","51343","52052"
"15.10.2019 23:15 - 15.10.2019 23:30","50543","50906"
"15.10.2019 23:30 - 15.10.2019 23:45","49600","50272"
"15.10.2019 23:45 - 16.10.2019 00:00","48845","49448"
"16.10.2019 00:00 - 16.10.2019 00:15","47540","48365"
"16.10.2019 00:15 - 16.10.2019 00:30","47041","47793"
"16.10.2019 00:30 - 16.10.2019 00:45","46554","47583"
"16.10.2019 00:45 - 16.10.2019 01:00","46271","47015"
"16.10.2019 01:00 - 16.10.2019 01:15","45808","46509"
"16.10.2019 01:15 - 16.10.2019 01:30","45597","46047"
"16.10.2019 01:30 - 16.10.2019 01:45","45233","46020"
"16.10.2019 01:45 - 16.10.2019 02:00","44924","45765"
"16.10.2019 02:00 - 16.10.2019 02:15","44510","45578"
"16.10.2019 02:15 - 16.10.2019 02:30","44491","45520"
"16.10.2019 02:30 - 16.10.2019 02:45","44446","45503"
"16.10.2019 02:45 - 16.10.2019 03:00","44532","45640"
"16.10.2019 03:00 - 16.10.2019 03:15","44761","45496"
"16.10.2019 03:15 - 16.10.2019 03:30","44816","45980"
"16.10.2019 03:30 - 16.10.2019 03:45","44915","46208"
"16.10.2019 03:45 - 16.10.2019 04:00","45097","46519"
"16.10.2019 04:00 - 16.10.2019 04:15","45583","46995"
"16.10.2019 04:15 - 16.10.2019 04:30","45865","47397"
"16.10.2019 04:30 - 16.10.2019 04:45","46389","47997"
"16.10.2019 04:45 - 16.10.2019 05:00","47020","48224"
"16.10.2019 05:00 - 16.10.2019 05:15","48390","49983"
"16.10.2019 05:15 - 16.10.2019 05:30","49019","50734"
"16.10.2019 05:30 - 16.10.2019 05:45","50022","51885"
"16.10.2019 05:45 - 16.10.2019 06:00","51545","53345"
"16.10.2019 06:00 - 16.10.2019 06:15","54710","57112"
"16.10.2019 06:15 - 16.10.2019 06:30","56599","59267"
"16.10.2019 06:30 - 16.10.2019 06:45","58439","60876"
"16.10.2019 06:45 - 16.10.2019 07:00","59912","62295"
"16.10.2019 07:00 - 16.10.2019 07:15","61488","64526"
"16.10.2019 07:15 - 16.10.2019 07:30","62158","65782"
"16.10.2019 07:30 - 16.10.2019 07:45","62899","66466"
"16.10.2019 07:45 - 16.10.2019 08:00","63617","67462"
"16.10.2019 08:00 - 16.10.2019 08:15","63923","68272"
"16.10.2019 08:15 - 16.10.2019 08:30","64127","68819"
"16.10.2019 08:30 - 16.10.2019 08:45","64379","68843"
"16.10.2019 08:45 - 16.10.2019 09:00","64465","68913"
"16.10.2019 09:00 - 16.10.2019 09:15","64195","68583"
"16.10.2019 09:15 - 16.10.2019 09:30","64622","68810"
"16.10.2019 09:30 - 16.10.2019 09:45","65115","69304"
"16.10.2019 09:45 - 16.10.2019 10:00","65512","69550"
"16.10.2019 10:00 - 16.10.2019 10:15","65508","69707"
"16.10.2019 10:15 - 16.10.2019 10:30","65850","70213"
"16.10.2019 10:30 - 16.10.2019 10:45","66159","70412"
"16.10.2019 10:45 - 16.10.2019 11:00","66564","70874"
"16.10.2019 11:00 - 16.10.2019 11:15","66890","70603"
"16.10.2019 11:15 - 16.10.2019 11:30","67297","70886"
"16.10.2019 11:30 - 16.10.2019 11:45","67592","71074"
"16.10.2019 11:45 - 16.10.2019 12:00","67714","70718"
"16.10.2019 12:00 - 16.10.2019 12:15","67474","70166"
"16.10.2019 12:15 - 16.10.2019 12:30","67101","69941"
"16.10.2019 12:30 - 16.10.2019 12:45","67023","70168"
"16.10.2019 12:45 - 16.10.2019 13:00","67101","69863"
"16.10.2019 13:00 - 16.10.2019 13:15","66915","69502"
"16.10.2019 13:15 - 16.10.2019 13:30","66736","69363"
"16.10.2019 13:30 - 16.10.2019 13:45","66399","69054"
"16.10.2019 13:45 - 16.10.2019 14:00","65851","68317"
"16.10.2019 14:00 - 16.10.2019 14:15","65641","68127"
"16.10.2019 14:15 - 16.10.2019 14:30","65453","68025"
"16.10.2019 14:30 - 16.10.2019 14:45","65237","67594"
"16.10.2019 14:45 - 16.10.2019 15:00","64822","67488"
"16.10.2019 15:00 - 16.10.2019 15:15","64702","67620"
"16.10.2019 15:15 - 16.10.2019 15:30","64244","67362"
"16.10.2019 15:30 - 16.10.2019 15:45","63779","66989"
"16.10.2019 15:45 - 16.10.2019 16:00","63335","66575"
"16.10.2019 16:00 - 16.10.2019 16:15","62977","66253"
"16.10.2019 16:15 - 16.10.2019 16:30","62463","66145"
"16.10.2019 16:30 - 16.10.2019 16:45","62398","65661"
"16.10.2019 16:45 - 16.10.2019 17:00","62014","65738"
"16.10.2019 17:00 - 16.10.2019 17:15","62027","65879"
"16.10.2019 17:15 - 16.10.2019 17:30","62000","65754"
"16.10.2019 17:30 - 16.10.2019 17:45","62116","65989"
"16.10.2019 17:45 - 16.10.2019 18:00","62569","66531"
"16.10.2019 18:00 - 16.10.2019 18:15","62628","66603"
"16.10.2019 18:15 - 16.10.2019 18:30","63088","67168"
"16.10.2019 18:30 - 16.10.2019 18:45","63702","68296"
"16.10.2019 18:45 - 16.10.2019 19:00","64270","69339"
"16.10.2019 19:00 - 16.10.2019 19:15","64789","69414"
"16.10.2019 19:15 - 16.10.2019 19:30","64550","68988"
"16.10.2019 19:30 - 16.10.2019 19:45","64406","69112"
"16.10.2019 19:45 - 16.10.2019 20:00","64092","68769"
"16.10.2019 20:00 - 16.10.2019 20:15","63026","67406"
"16.10.2019 20:15 - 16.10.2019 20:30","61960","66414"
"16.10.2019 20:30 - 16.10.2019 20:45","61118","65650"
"16.10.2019 20:45 - 16.10.2019 21:00","60148","64423"
"16.10.2019 21:00 - 16.10.2019 21:15","59135","62822"
"16.10.2019 21:15 - 16.10.2019 21:30","58374","61825"
"16.10.2019 21:30 - 16.10.2019 21:45","57491","60882"
"16.10.2019 21:45 - 16.10.2019 22:00","56550","59644"
"16.10.2019 22:00 - 16.10.2019 22:15","55897","58777"
"16.10.2019 22:15 - 16.10.2019 22:30","54879","58005"
"16.10.2019 22:30 - 16.10.2019 22:45","53873","57048"
"16.10.2019 22:45 - 16.10.2019 23:00","53045","55864"
"16.10.2019 23:00 - 16.10.2019 23:15","51821","54387"
"16.10.2019 23:15 - 16.10.2019 23:30","50926","53164"
"16.10.2019 23:30 - 16.10.2019 23:45","50156","52330"
"16.10.2019 23:45 - 17.10.2019 00:00","49381","51230"
"17.10.2019 00:00 - 17.10.2019 00:15","46783","50420"
"17.10.2019 00:15 - 17.10.2019 00:30","46218","49821"
"17.10.2019 00:30 - 17.10.2019 00:45","45775","49552"
"17.10.2019 00:45 - 17.10.2019 01:00","45326","48732"
"17.10.2019 01:00 - 17.10.2019 01:15","45042","48017"
"17.10.2019 01:15 - 17.10.2019 01:30","44631","47478"
"17.10.2019 01:30 - 17.10.2019 01:45","44243","47637"
"17.10.2019 01:45 - 17.10.2019 02:00","43909","47059"
"17.10.2019 02:00 - 17.10.2019 02:15","43484","46788"
"17.10.2019 02:15 - 17.10.2019 02:30","43475","46790"
"17.10.2019 02:30 - 17.10.2019 02:45","43479","46604"
"17.10.2019 02:45 - 17.10.2019 03:00","43554","46507"
"17.10.2019 03:00 - 17.10.2019 03:15","43741","46341"
"17.10.2019 03:15 - 17.10.2019 03:30","43821","46487"
"17.10.2019 03:30 - 17.10.2019 03:45","44027","46490"
"17.10.2019 03:45 - 17.10.2019 04:00","44149","46424"
"17.10.2019 04:00 - 17.10.2019 04:15","44562","47345"
"17.10.2019 04:15 - 17.10.2019 04:30","44906","47669"
"17.10.2019 04:30 - 17.10.2019 04:45","45451","48018"
"17.10.2019 04:45 - 17.10.2019 05:00","46065","48585"
"17.10.2019 05:00 - 17.10.2019 05:15","47388","50038"
"17.10.2019 05:15 - 17.10.2019 05:30","48279","50830"
"17.10.2019 05:30 - 17.10.2019 05:45","49340","51677"
"17.10.2019 05:45 - 17.10.2019 06:00","50799","53350"
"17.10.2019 06:00 - 17.10.2019 06:15","53721","56548"
"17.10.2019 06:15 - 17.10.2019 06:30","55875","58642"
"17.10.2019 06:30 - 17.10.2019 06:45","57557","60381"
"17.10.2019 06:45 - 17.10.2019 07:00","58899","62131"
"17.10.2019 07:00 - 17.10.2019 07:15","60722","64803"
"17.10.2019 07:15 - 17.10.2019 07:30","61517","65874"
"17.10.2019 07:30 - 17.10.2019 07:45","62139","66425"
"17.10.2019 07:45 - 17.10.2019 08:00","62565","66725"
"17.10.2019 08:00 - 17.10.2019 08:15","62992","67342"
"17.10.2019 08:15 - 17.10.2019 08:30","63492","67947"
"17.10.2019 08:30 - 17.10.2019 08:45","63774","68154"
"17.10.2019 08:45 - 17.10.2019 09:00","64090","68415"
"17.10.2019 09:00 - 17.10.2019 09:15","63816","67940"
"17.10.2019 09:15 - 17.10.2019 09:30","64129","68243"
"17.10.2019 09:30 - 17.10.2019 09:45","64501","68629"
"17.10.2019 09:45 - 17.10.2019 10:00","64728","68804"
"17.10.2019 10:00 - 17.10.2019 10:15","64687","69142"
"17.10.2019 10:15 - 17.10.2019 10:30","64955","69366"
"17.10.2019 10:30 - 17.10.2019 10:45","65124","69718"
"17.10.2019 10:45 - 17.10.2019 11:00","65581","69985"
"17.10.2019 11:00 - 17.10.2019 11:15","65991","70100"
"17.10.2019 11:15 - 17.10.2019 11:30","66174","70407"
"17.10.2019 11:30 - 17.10.2019 11:45","66327","70946"
"17.10.2019 11:45 - 17.10.2019 12:00","66568","70739"
"17.10.2019 12:00 - 17.10.2019 12:15","65965","70195"
"17.10.2019 12:15 - 17.10.2019 12:30","65982","69990"
"17.10.2019 12:30 - 17.10.2019 12:45","65840","69912"
"17.10.2019 12:45 - 17.10.2019 13:00","65893","69707"
"17.10.2019 13:00 - 17.10.2019 13:15","65764","69370"
"17.10.2019 13:15 - 17.10.2019 13:30","65476","69153"
"17.10.2019 13:30 - 17.10.2019 13:45","65033","68725"
"17.10.2019 13:45 - 17.10.2019 14:00","64381","68192"
"17.10.2019 14:00 - 17.10.2019 14:15","64213","67719"
"17.10.2019 14:15 - 17.10.2019 14:30","64149","67648"
"17.10.2019 14:30 - 17.10.2019 14:45","63906","67318"
"17.10.2019 14:45 - 17.10.2019 15:00","63648","67075"
"17.10.2019 15:00 - 17.10.2019 15:15","63511","66511"
"17.10.2019 15:15 - 17.10.2019 15:30","63049","66077"
"17.10.2019 15:30 - 17.10.2019 15:45","62694","65742"
"17.10.2019 15:45 - 17.10.2019 16:00","62286","65109"
"17.10.2019 16:00 - 17.10.2019 16:15","61842","64985"
"17.10.2019 16:15 - 17.10.2019 16:30","61313","64570"
"17.10.2019 16:30 - 17.10.2019 16:45","61190","64564"
"17.10.2019 16:45 - 17.10.2019 17:00","60688","64411"
"17.10.2019 17:00 - 17.10.2019 17:15","60867","64834"
"17.10.2019 17:15 - 17.10.2019 17:30","60991","64726"
"17.10.2019 17:30 - 17.10.2019 17:45","61210","65147"
"17.10.2019 17:45 - 17.10.2019 18:00","61511","65584"
"17.10.2019 18:00 - 17.10.2019 18:15","61578","65871"
"17.10.2019 18:15 - 17.10.2019 18:30","61876","66379"
"17.10.2019 18:30 - 17.10.2019 18:45","62514","67615"
"17.10.2019 18:45 - 17.10.2019 19:00","62953","68151"
"17.10.2019 19:00 - 17.10.2019 19:15","63369","68097"
"17.10.2019 19:15 - 17.10.2019 19:30","63109","67306"
"17.10.2019 19:30 - 17.10.2019 19:45","62817","67050"
"17.10.2019 19:45 - 17.10.2019 20:00","62536","66542"
"17.10.2019 20:00 - 17.10.2019 20:15","61250","65362"
"17.10.2019 20:15 - 17.10.2019 20:30","60174","64396"
"17.10.2019 20:30 - 17.10.2019 20:45","59380","63680"
"17.10.2019 20:45 - 17.10.2019 21:00","58492","62649"
"17.10.2019 21:00 - 17.10.2019 21:15","57422","61206"
"17.10.2019 21:15 - 17.10.2019 21:30","56806","60453"
"17.10.2019 21:30 - 17.10.2019 21:45","55892","59405"
"17.10.2019 21:45 - 17.10.2019 22:00","55230","58560"
"17.10.2019 22:00 - 17.10.2019 22:15","54580","57311"
"17.10.2019 22:15 - 17.10.2019 22:30","53413","56377"
"17.10.2019 22:30 - 17.10.2019 22:45","52395","55326"
"17.10.2019 22:45 - 17.10.2019 23:00","51480","54372"
"17.10.2019 23:00 - 17.10.2019 23:15","50433","53039"
"17.10.2019 23:15 - 17.10.2019 23:30","49595","52146"
"17.10.2019 23:30 - 17.10.2019 23:45","48762","51381"
"17.10.2019 23:45 - 18.10.2019 00:00","48141","50684"
"18.10.2019 00:00 - 18.10.2019 00:15","48500","49321"
"18.10.2019 00:15 - 18.10.2019 00:30","47965","48566"
"18.10.2019 00:30 - 18.10.2019 00:45","47476","48107"
"18.10.2019 00:45 - 18.10.2019 01:00","47043","47715"
"18.10.2019 01:00 - 18.10.2019 01:15","46486","47271"
"18.10.2019 01:15 - 18.10.2019 01:30","46147","46733"
"18.10.2019 01:30 - 18.10.2019 01:45","45764","46507"
"18.10.2019 01:45 - 18.10.2019 02:00","45407","45927"
"18.10.2019 02:00 - 18.10.2019 02:15","44858","45466"
"18.10.2019 02:15 - 18.10.2019 02:30","44838","45171"
"18.10.2019 02:30 - 18.10.2019 02:45","44779","45166"
"18.10.2019 02:45 - 18.10.2019 03:00","44854","44998"
"18.10.2019 03:00 - 18.10.2019 03:15","45062","45027"
"18.10.2019 03:15 - 18.10.2019 03:30","45169","45243"
