"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"14.12.2021 12:30 - 14.12.2021 12:45","72282","73145"
"14.12.2021 12:45 - 14.12.2021 13:00","72320","73274"
"14.12.2021 13:00 - 14.12.2021 13:15","72398","73227"
"14.12.2021 13:15 - 14.12.2021 13:30","72236","72734"
"14.12.2021 13:30 - 14.12.2021 13:45","71902","72280"
"14.12.2021 13:45 - 14.12.2021 14:00","71277","71719"
"14.12.2021 14:00 - 14.12.2021 14:15","71127","71632"
"14.12.2021 14:15 - 14.12.2021 14:30","70971","71503"
"14.12.2021 14:30 - 14.12.2021 14:45","70890","71361"
"14.12.2021 14:45 - 14.12.2021 15:00","70776","71062"
"14.12.2021 15:00 - 14.12.2021 15:15","70755","71102"
"14.12.2021 15:15 - 14.12.2021 15:30","70473","70952"
"14.12.2021 15:30 - 14.12.2021 15:45","70076","70965"
"14.12.2021 15:45 - 14.12.2021 16:00","70089","70957"
"14.12.2021 16:00 - 14.12.2021 16:15","70346","71305"
"14.12.2021 16:15 - 14.12.2021 16:30","70676","71796"
"14.12.2021 16:30 - 14.12.2021 16:45","71246","72295"
"14.12.2021 16:45 - 14.12.2021 17:00","71825","72787"
"14.12.2021 17:00 - 14.12.2021 17:15","72240","73206"
"14.12.2021 17:15 - 14.12.2021 17:30","72362","73290"
"14.12.2021 17:30 - 14.12.2021 17:45","72569","73378"
"14.12.2021 17:45 - 14.12.2021 18:00","72570","73297"
"14.12.2021 18:00 - 14.12.2021 18:15","72603","72887"
"14.12.2021 18:15 - 14.12.2021 18:30","72352","72355"
"14.12.2021 18:30 - 14.12.2021 18:45","72208","72164"
"14.12.2021 18:45 - 14.12.2021 19:00","72064","71742"
"14.12.2021 19:00 - 14.12.2021 19:15","71490","71352"
"14.12.2021 19:15 - 14.12.2021 19:30","71005","70588"
"14.12.2021 19:30 - 14.12.2021 19:45","70428","69825"
"14.12.2021 19:45 - 14.12.2021 20:00","69764","69182"
"14.12.2021 20:00 - 14.12.2021 20:15","68452","67718"
"14.12.2021 20:15 - 14.12.2021 20:30","67231","66732"
"14.12.2021 20:30 - 14.12.2021 20:45","66429","65762"
"14.12.2021 20:45 - 14.12.2021 21:00","65555","64804"
"14.12.2021 21:00 - 14.12.2021 21:15","64859","64322"
"14.12.2021 21:15 - 14.12.2021 21:30","64382","63574"
"14.12.2021 21:30 - 14.12.2021 21:45","63599","62734"
"14.12.2021 21:45 - 14.12.2021 22:00","62652","61547"
"14.12.2021 22:00 - 14.12.2021 22:15","62658","61302"
"14.12.2021 22:15 - 14.12.2021 22:30","61517","60336"
"14.12.2021 22:30 - 14.12.2021 22:45","60820","59698"
"14.12.2021 22:45 - 14.12.2021 23:00","59974","58855"
"14.12.2021 23:00 - 14.12.2021 23:15","58676","57751"
"14.12.2021 23:15 - 14.12.2021 23:30","57802","56710"
"14.12.2021 23:30 - 14.12.2021 23:45","56973","55534"
"14.12.2021 23:45 - 15.12.2021 00:00","56488","54804"
"15.12.2021 00:00 - 15.12.2021 00:15","53389","55034"
"15.12.2021 00:15 - 15.12.2021 00:30","53027","54263"
"15.12.2021 00:30 - 15.12.2021 00:45","52771","53356"
"15.12.2021 00:45 - 15.12.2021 01:00","52328","52741"
"15.12.2021 01:00 - 15.12.2021 01:15","51491","51919"
"15.12.2021 01:15 - 15.12.2021 01:30","51196","51334"
"15.12.2021 01:30 - 15.12.2021 01:45","51167","51255"
"15.12.2021 01:45 - 15.12.2021 02:00","50712","51006"
"15.12.2021 02:00 - 15.12.2021 02:15","50194","50938"
"15.12.2021 02:15 - 15.12.2021 02:30","50127","50814"
"15.12.2021 02:30 - 15.12.2021 02:45","50077","50699"
"15.12.2021 02:45 - 15.12.2021 03:00","50138","50814"
"15.12.2021 03:00 - 15.12.2021 03:15","50050","51252"
"15.12.2021 03:15 - 15.12.2021 03:30","50261","51135"
"15.12.2021 03:30 - 15.12.2021 03:45","50440","51310"
"15.12.2021 03:45 - 15.12.2021 04:00","50546","51654"
"15.12.2021 04:00 - 15.12.2021 04:15","51340","51751"
"15.12.2021 04:15 - 15.12.2021 04:30","51523","52081"
"15.12.2021 04:30 - 15.12.2021 04:45","52040","52571"
"15.12.2021 04:45 - 15.12.2021 05:00","52656","53535"
"15.12.2021 05:00 - 15.12.2021 05:15","53969","54704"
"15.12.2021 05:15 - 15.12.2021 05:30","54443","55374"
"15.12.2021 05:30 - 15.12.2021 05:45","55448","56715"
"15.12.2021 05:45 - 15.12.2021 06:00","56720","58198"
"15.12.2021 06:00 - 15.12.2021 06:15","59077","60651"
"15.12.2021 06:15 - 15.12.2021 06:30","60923","62722"
"15.12.2021 06:30 - 15.12.2021 06:45","62248","64594"
"15.12.2021 06:45 - 15.12.2021 07:00","63622","66279"
"15.12.2021 07:00 - 15.12.2021 07:15","65183","68497"
"15.12.2021 07:15 - 15.12.2021 07:30","66520","69803"
"15.12.2021 07:30 - 15.12.2021 07:45","67535","70747"
"15.12.2021 07:45 - 15.12.2021 08:00","68280","71694"
"15.12.2021 08:00 - 15.12.2021 08:15","69279","72891"
"15.12.2021 08:15 - 15.12.2021 08:30","69653","73147"
"15.12.2021 08:30 - 15.12.2021 08:45","69786","73443"
"15.12.2021 08:45 - 15.12.2021 09:00","69874","73457"
"15.12.2021 09:00 - 15.12.2021 09:15","69715","73153"
"15.12.2021 09:15 - 15.12.2021 09:30","69724","73257"
"15.12.2021 09:30 - 15.12.2021 09:45","70134","73609"
"15.12.2021 09:45 - 15.12.2021 10:00","70441","73793"
"15.12.2021 10:00 - 15.12.2021 10:15","70638","73861"
"15.12.2021 10:15 - 15.12.2021 10:30","70856","73914"
"15.12.2021 10:30 - 15.12.2021 10:45","71083","74027"
"15.12.2021 10:45 - 15.12.2021 11:00","71490","74115"
"15.12.2021 11:00 - 15.12.2021 11:15","71795","74325"
"15.12.2021 11:15 - 15.12.2021 11:30","71981","74601"
"15.12.2021 11:30 - 15.12.2021 11:45","72137","75018"
"15.12.2021 11:45 - 15.12.2021 12:00","72181","74956"
"15.12.2021 12:00 - 15.12.2021 12:15","71997","74831"
"15.12.2021 12:15 - 15.12.2021 12:30","71752","74250"
"15.12.2021 12:30 - 15.12.2021 12:45","71774","74318"
"15.12.2021 12:45 - 15.12.2021 13:00","71897","74175"
"15.12.2021 13:00 - 15.12.2021 13:15","71726","74138"
"15.12.2021 13:15 - 15.12.2021 13:30","71449","73941"
"15.12.2021 13:30 - 15.12.2021 13:45","71049","73415"
"15.12.2021 13:45 - 15.12.2021 14:00","70506","73075"
"15.12.2021 14:00 - 15.12.2021 14:15","70496","72981"
"15.12.2021 14:15 - 15.12.2021 14:30","70107","72983"
"15.12.2021 14:30 - 15.12.2021 14:45","69953","72671"
"15.12.2021 14:45 - 15.12.2021 15:00","69717","72401"
"15.12.2021 15:00 - 15.12.2021 15:15","69622","72511"
"15.12.2021 15:15 - 15.12.2021 15:30","69276","72390"
"15.12.2021 15:30 - 15.12.2021 15:45","69136","72306"
"15.12.2021 15:45 - 15.12.2021 16:00","68960","72362"
"15.12.2021 16:00 - 15.12.2021 16:15","69151","72717"
"15.12.2021 16:15 - 15.12.2021 16:30","69244","73150"
"15.12.2021 16:30 - 15.12.2021 16:45","69881","73793"
"15.12.2021 16:45 - 15.12.2021 17:00","69975","74131"
"15.12.2021 17:00 - 15.12.2021 17:15","70767","74647"
"15.12.2021 17:15 - 15.12.2021 17:30","70497","74708"
"15.12.2021 17:30 - 15.12.2021 17:45","70537","74746"
"15.12.2021 17:45 - 15.12.2021 18:00","70756","74613"
"15.12.2021 18:00 - 15.12.2021 18:15","70789","74243"
"15.12.2021 18:15 - 15.12.2021 18:30","70462","73830"
"15.12.2021 18:30 - 15.12.2021 18:45","70360","73418"
"15.12.2021 18:45 - 15.12.2021 19:00","70124","73023"
"15.12.2021 19:00 - 15.12.2021 19:15","69631","72701"
"15.12.2021 19:15 - 15.12.2021 19:30","68989","71960"
"15.12.2021 19:30 - 15.12.2021 19:45","68844","71415"
"15.12.2021 19:45 - 15.12.2021 20:00","68171","70474"
"15.12.2021 20:00 - 15.12.2021 20:15","66395","69442"
"15.12.2021 20:15 - 15.12.2021 20:30","65595","68364"
"15.12.2021 20:30 - 15.12.2021 20:45","64588","67131"
"15.12.2021 20:45 - 15.12.2021 21:00","63900","66049"
"15.12.2021 21:00 - 15.12.2021 21:15","63392","65388"
"15.12.2021 21:15 - 15.12.2021 21:30","62810","64472"
"15.12.2021 21:30 - 15.12.2021 21:45","62014","63745"
"15.12.2021 21:45 - 15.12.2021 22:00","60924","62525"
"15.12.2021 22:00 - 15.12.2021 22:15","60702","62282"
"15.12.2021 22:15 - 15.12.2021 22:30","59791","61470"
"15.12.2021 22:30 - 15.12.2021 22:45","58652","60352"
"15.12.2021 22:45 - 15.12.2021 23:00","57725","59394"
"15.12.2021 23:00 - 15.12.2021 23:15","56479","58359"
"15.12.2021 23:15 - 15.12.2021 23:30","55712","57394"
"15.12.2021 23:30 - 15.12.2021 23:45","54952","56643"
"15.12.2021 23:45 - 16.12.2021 00:00","54226","55836"
"16.12.2021 00:00 - 16.12.2021 00:15","52931","54192"
"16.12.2021 00:15 - 16.12.2021 00:30","52414","53559"
"16.12.2021 00:30 - 16.12.2021 00:45","51820","53024"
"16.12.2021 00:45 - 16.12.2021 01:00","51178","52325"
"16.12.2021 01:00 - 16.12.2021 01:15","50482","51630"
"16.12.2021 01:15 - 16.12.2021 01:30","49999","51270"
"16.12.2021 01:30 - 16.12.2021 01:45","49795","51082"
"16.12.2021 01:45 - 16.12.2021 02:00","49574","51073"
"16.12.2021 02:00 - 16.12.2021 02:15","49158","50680"
"16.12.2021 02:15 - 16.12.2021 02:30","49225","50448"
"16.12.2021 02:30 - 16.12.2021 02:45","49221","50575"
"16.12.2021 02:45 - 16.12.2021 03:00","49288","50334"
"16.12.2021 03:00 - 16.12.2021 03:15","49475","50223"
"16.12.2021 03:15 - 16.12.2021 03:30","49448","50087"
"16.12.2021 03:30 - 16.12.2021 03:45","49520","50431"
"16.12.2021 03:45 - 16.12.2021 04:00","49862","50481"
"16.12.2021 04:00 - 16.12.2021 04:15","50381","50877"
"16.12.2021 04:15 - 16.12.2021 04:30","50893","51278"
"16.12.2021 04:30 - 16.12.2021 04:45","51479","51847"
"16.12.2021 04:45 - 16.12.2021 05:00","52006","52379"
"16.12.2021 05:00 - 16.12.2021 05:15","53393","53726"
"16.12.2021 05:15 - 16.12.2021 05:30","54028","54525"
"16.12.2021 05:30 - 16.12.2021 05:45","55132","56062"
"16.12.2021 05:45 - 16.12.2021 06:00","56212","57562"
"16.12.2021 06:00 - 16.12.2021 06:15","58895","59990"
"16.12.2021 06:15 - 16.12.2021 06:30","60595","61991"
"16.12.2021 06:30 - 16.12.2021 06:45","62162","63922"
"16.12.2021 06:45 - 16.12.2021 07:00","63592","65506"
"16.12.2021 07:00 - 16.12.2021 07:15","65384","67597"
"16.12.2021 07:15 - 16.12.2021 07:30","65508","69018"
"16.12.2021 07:30 - 16.12.2021 07:45","66301","69992"
"16.12.2021 07:45 - 16.12.2021 08:00","66578","70494"
"16.12.2021 08:00 - 16.12.2021 08:15","67412","71492"
"16.12.2021 08:15 - 16.12.2021 08:30","67800","71976"
"16.12.2021 08:30 - 16.12.2021 08:45","67913","71703"
"16.12.2021 08:45 - 16.12.2021 09:00","67788","71665"
"16.12.2021 09:00 - 16.12.2021 09:15","67554","71729"
"16.12.2021 09:15 - 16.12.2021 09:30","67756","72092"
"16.12.2021 09:30 - 16.12.2021 09:45","67877","72060"
"16.12.2021 09:45 - 16.12.2021 10:00","68228","72040"
"16.12.2021 10:00 - 16.12.2021 10:15","68398","71997"
"16.12.2021 10:15 - 16.12.2021 10:30","68479","72184"
"16.12.2021 10:30 - 16.12.2021 10:45","68684","72281"
"16.12.2021 10:45 - 16.12.2021 11:00","69037","72556"
"16.12.2021 11:00 - 16.12.2021 11:15","69034","72871"
"16.12.2021 11:15 - 16.12.2021 11:30","69449","73198"
"16.12.2021 11:30 - 16.12.2021 11:45","69538","73376"
"16.12.2021 11:45 - 16.12.2021 12:00","69697","73514"
"16.12.2021 12:00 - 16.12.2021 12:15","69620","73357"
"16.12.2021 12:15 - 16.12.2021 12:30","69546","73178"
"16.12.2021 12:30 - 16.12.2021 12:45","69457","73047"
"16.12.2021 12:45 - 16.12.2021 13:00","69241","73017"
"16.12.2021 13:00 - 16.12.2021 13:15","69156","72760"
"16.12.2021 13:15 - 16.12.2021 13:30","68684","72354"
"16.12.2021 13:30 - 16.12.2021 13:45","68239","72272"
"16.12.2021 13:45 - 16.12.2021 14:00","67649","71819"
"16.12.2021 14:00 - 16.12.2021 14:15","67537","71438"
"16.12.2021 14:15 - 16.12.2021 14:30","67361","71242"
"16.12.2021 14:30 - 16.12.2021 14:45","67401","71197"
"16.12.2021 14:45 - 16.12.2021 15:00","67114","70955"
"16.12.2021 15:00 - 16.12.2021 15:15","67369","70933"
"16.12.2021 15:15 - 16.12.2021 15:30","67052","70720"
"16.12.2021 15:30 - 16.12.2021 15:45","66883","70627"
"16.12.2021 15:45 - 16.12.2021 16:00","66678","70757"
"16.12.2021 16:00 - 16.12.2021 16:15","67361","71054"
"16.12.2021 16:15 - 16.12.2021 16:30","67771","71271"
"16.12.2021 16:30 - 16.12.2021 16:45","68259","71958"
"16.12.2021 16:45 - 16.12.2021 17:00","68712","72378"
"16.12.2021 17:00 - 16.12.2021 17:15","69135","73119"
"16.12.2021 17:15 - 16.12.2021 17:30","69148","73084"
"16.12.2021 17:30 - 16.12.2021 17:45","69286","73458"
"16.12.2021 17:45 - 16.12.2021 18:00","69477","73493"
"16.12.2021 18:00 - 16.12.2021 18:15","69060","73410"
"16.12.2021 18:15 - 16.12.2021 18:30","68751","73047"
"16.12.2021 18:30 - 16.12.2021 18:45","68613","72896"
"16.12.2021 18:45 - 16.12.2021 19:00","68481","72665"
"16.12.2021 19:00 - 16.12.2021 19:15","67863","72296"
"16.12.2021 19:15 - 16.12.2021 19:30","67454","71496"
"16.12.2021 19:30 - 16.12.2021 19:45","67036","70864"
"16.12.2021 19:45 - 16.12.2021 20:00","66446","70234"
"16.12.2021 20:00 - 16.12.2021 20:15","65213","69036"
"16.12.2021 20:15 - 16.12.2021 20:30","64258","67974"
"16.12.2021 20:30 - 16.12.2021 20:45","63435","66907"
"16.12.2021 20:45 - 16.12.2021 21:00","62829","66005"
"16.12.2021 21:00 - 16.12.2021 21:15","62100","65137"
"16.12.2021 21:15 - 16.12.2021 21:30","61595","64505"
"16.12.2021 21:30 - 16.12.2021 21:45","60524","63474"
"16.12.2021 21:45 - 16.12.2021 22:00","59631","62553"
"16.12.2021 22:00 - 16.12.2021 22:15","59517","62138"
"16.12.2021 22:15 - 16.12.2021 22:30","58884","61373"
"16.12.2021 22:30 - 16.12.2021 22:45","57882","60239"
"16.12.2021 22:45 - 16.12.2021 23:00","57222","59356"
"16.12.2021 23:00 - 16.12.2021 23:15","56031","58682"
"16.12.2021 23:15 - 16.12.2021 23:30","55093","57398"
"16.12.2021 23:30 - 16.12.2021 23:45","54175","56753"
"16.12.2021 23:45 - 17.12.2021 00:00","53550","55464"
"17.12.2021 00:00 - 17.12.2021 00:15","52244","54813"
"17.12.2021 00:15 - 17.12.2021 00:30","51742","53801"
"17.12.2021 00:30 - 17.12.2021 00:45","51254","53017"
"17.12.2021 00:45 - 17.12.2021 01:00","50709","52145"
"17.12.2021 01:00 - 17.12.2021 01:15","50053","51986"
"17.12.2021 01:15 - 17.12.2021 01:30","49868","51522"
"17.12.2021 01:30 - 17.12.2021 01:45","49683","51210"
"17.12.2021 01:45 - 17.12.2021 02:00","49414","50965"
"17.12.2021 02:00 - 17.12.2021 02:15","48994","50783"
"17.12.2021 02:15 - 17.12.2021 02:30","48830","50767"
"17.12.2021 02:30 - 17.12.2021 02:45","48820","50820"
"17.12.2021 02:45 - 17.12.2021 03:00","48706","50787"
"17.12.2021 03:00 - 17.12.2021 03:15","48466","51027"
"17.12.2021 03:15 - 17.12.2021 03:30","48496","50871"
"17.12.2021 03:30 - 17.12.2021 03:45","48692","50991"
"17.12.2021 03:45 - 17.12.2021 04:00","48704","51053"
"17.12.2021 04:00 - 17.12.2021 04:15","49208","51449"
"17.12.2021 04:15 - 17.12.2021 04:30","49624","51684"
"17.12.2021 04:30 - 17.12.2021 04:45","50093","52149"
"17.12.2021 04:45 - 17.12.2021 05:00","50726","52319"
"17.12.2021 05:00 - 17.12.2021 05:15","51922","53396"
"17.12.2021 05:15 - 17.12.2021 05:30","52443","54066"
"17.12.2021 05:30 - 17.12.2021 05:45","53399","54958"
"17.12.2021 05:45 - 17.12.2021 06:00","54693","56265"
"17.12.2021 06:00 - 17.12.2021 06:15","56989","58781"
"17.12.2021 06:15 - 17.12.2021 06:30","58553","60808"
"17.12.2021 06:30 - 17.12.2021 06:45","60023","62584"
"17.12.2021 06:45 - 17.12.2021 07:00","61444","64193"
"17.12.2021 07:00 - 17.12.2021 07:15","63193","66184"
"17.12.2021 07:15 - 17.12.2021 07:30","65318","67613"
"17.12.2021 07:30 - 17.12.2021 07:45","66251","68607"
"17.12.2021 07:45 - 17.12.2021 08:00","66871","69643"
"17.12.2021 08:00 - 17.12.2021 08:15","68201","70353"
"17.12.2021 08:15 - 17.12.2021 08:30","68511","70672"
"17.12.2021 08:30 - 17.12.2021 08:45","68371","70824"
"17.12.2021 08:45 - 17.12.2021 09:00","68335","70626"
"17.12.2021 09:00 - 17.12.2021 09:15","68188","70491"
"17.12.2021 09:15 - 17.12.2021 09:30","68559","69654"
"17.12.2021 09:30 - 17.12.2021 09:45","68798","69694"
"17.12.2021 09:45 - 17.12.2021 10:00","69095","69784"
"17.12.2021 10:00 - 17.12.2021 10:15","69476","69541"
"17.12.2021 10:15 - 17.12.2021 10:30","69537","71158"
"17.12.2021 10:30 - 17.12.2021 10:45","69810","71157"
"17.12.2021 10:45 - 17.12.2021 11:00","69848","71108"
"17.12.2021 11:00 - 17.12.2021 11:15","69852","71212"
"17.12.2021 11:15 - 17.12.2021 11:30","70181","71388"
"17.12.2021 11:30 - 17.12.2021 11:45","70301","71299"
"17.12.2021 11:45 - 17.12.2021 12:00","70691","71421"
"17.12.2021 12:00 - 17.12.2021 12:15","70486","71074"
"17.12.2021 12:15 - 17.12.2021 12:30","70214","70851"
"17.12.2021 12:30 - 17.12.2021 12:45","70038","70672"
"17.12.2021 12:45 - 17.12.2021 13:00","69768","70481"
"17.12.2021 13:00 - 17.12.2021 13:15","69853","70237"
"17.12.2021 13:15 - 17.12.2021 13:30","69518","69773"
"17.12.2021 13:30 - 17.12.2021 13:45","68953","69301"
"17.12.2021 13:45 - 17.12.2021 14:00","68553","68617"
"17.12.2021 14:00 - 17.12.2021 14:15","68229","68367"
"17.12.2021 14:15 - 17.12.2021 14:30","67853","68153"
"17.12.2021 14:30 - 17.12.2021 14:45","67645","67907"
"17.12.2021 14:45 - 17.12.2021 15:00","67446","67568"
"17.12.2021 15:00 - 17.12.2021 15:15","67258","67660"
"17.12.2021 15:15 - 17.12.2021 15:30","66735","67465"
"17.12.2021 15:30 - 17.12.2021 15:45","66437","67623"
"17.12.2021 15:45 - 17.12.2021 16:00","66471","67665"
"17.12.2021 16:00 - 17.12.2021 16:15","66731","67882"
"17.12.2021 16:15 - 17.12.2021 16:30","67026","68319"
"17.12.2021 16:30 - 17.12.2021 16:45","67503","69023"
"17.12.2021 16:45 - 17.12.2021 17:00","67885","69694"
"17.12.2021 17:00 - 17.12.2021 17:15","68202","70355"
"17.12.2021 17:15 - 17.12.2021 17:30","68267","70433"
"17.12.2021 17:30 - 17.12.2021 17:45","68254","70505"
"17.12.2021 17:45 - 17.12.2021 18:00","68149","70577"
"17.12.2021 18:00 - 17.12.2021 18:15","67808","69991"
"17.12.2021 18:15 - 17.12.2021 18:30","67498","69768"
"17.12.2021 18:30 - 17.12.2021 18:45","67392","69503"
"17.12.2021 18:45 - 17.12.2021 19:00","67142","69188"
"17.12.2021 19:00 - 17.12.2021 19:15","66481","69035"
"17.12.2021 19:15 - 17.12.2021 19:30","66230","68064"
"17.12.2021 19:30 - 17.12.2021 19:45","65781","67308"
"17.12.2021 19:45 - 17.12.2021 20:00","65104","66498"
"17.12.2021 20:00 - 17.12.2021 20:15","63796","65097"
"17.12.2021 20:15 - 17.12.2021 20:30","62906","64063"
"17.12.2021 20:30 - 17.12.2021 20:45","61739","63111"
"17.12.2021 20:45 - 17.12.2021 21:00","61202","61956"
"17.12.2021 21:00 - 17.12.2021 21:15","60328","61290"
"17.12.2021 21:15 - 17.12.2021 21:30","59669","60359"
"17.12.2021 21:30 - 17.12.2021 21:45","58920","59387"
"17.12.2021 21:45 - 17.12.2021 22:00","57941","58571"
"17.12.2021 22:00 - 17.12.2021 22:15","57782","58306"
"17.12.2021 22:15 - 17.12.2021 22:30","56914","57560"
"17.12.2021 22:30 - 17.12.2021 22:45","56031","56481"
"17.12.2021 22:45 - 17.12.2021 23:00","55114","55407"
"17.12.2021 23:00 - 17.12.2021 23:15","54106","54776"
"17.12.2021 23:15 - 17.12.2021 23:30","53482","53970"
"17.12.2021 23:30 - 17.12.2021 23:45","52671","52978"
"17.12.2021 23:45 - 18.12.2021 00:00","52152","52302"
"18.12.2021 00:00 - 18.12.2021 00:15","49709","51868"
"18.12.2021 00:15 - 18.12.2021 00:30","49201","51227"
"18.12.2021 00:30 - 18.12.2021 00:45","48645","50629"
"18.12.2021 00:45 - 18.12.2021 01:00","48079","50159"
"18.12.2021 01:00 - 18.12.2021 01:15","47448","49493"
"18.12.2021 01:15 - 18.12.2021 01:30","46959","49399"
"18.12.2021 01:30 - 18.12.2021 01:45","46668","49067"
"18.12.2021 01:45 - 18.12.2021 02:00","46318","49010"
"18.12.2021 02:00 - 18.12.2021 02:15","45832","48949"
"18.12.2021 02:15 - 18.12.2021 02:30","45633","48745"
"18.12.2021 02:30 - 18.12.2021 02:45","45392","48252"
"18.12.2021 02:45 - 18.12.2021 03:00","45313","48241"
"18.12.2021 03:00 - 18.12.2021 03:15","45061","48491"
"18.12.2021 03:15 - 18.12.2021 03:30","44996","48479"
"18.12.2021 03:30 - 18.12.2021 03:45","44983","48497"
"18.12.2021 03:45 - 18.12.2021 04:00","44909","48261"
"18.12.2021 04:00 - 18.12.2021 04:15","45105","47973"
"18.12.2021 04:15 - 18.12.2021 04:30","45217","47949"
"18.12.2021 04:30 - 18.12.2021 04:45","45291","47993"
"18.12.2021 04:45 - 18.12.2021 05:00","45390","48053"
"18.12.2021 05:00 - 18.12.2021 05:15","45688","48484"
"18.12.2021 05:15 - 18.12.2021 05:30","45583","48492"
"18.12.2021 05:30 - 18.12.2021 05:45","45613","48545"
"18.12.2021 05:45 - 18.12.2021 06:00","45770","48876"
"18.12.2021 06:00 - 18.12.2021 06:15","46125","49415"
"18.12.2021 06:15 - 18.12.2021 06:30","46532","49892"
"18.12.2021 06:30 - 18.12.2021 06:45","46950","50482"
"18.12.2021 06:45 - 18.12.2021 07:00","47516","51097"
"18.12.2021 07:00 - 18.12.2021 07:15","48782","52424"
"18.12.2021 07:15 - 18.12.2021 07:30","49435","53027"
"18.12.2021 07:30 - 18.12.2021 07:45","50395","53994"
"18.12.2021 07:45 - 18.12.2021 08:00","51182","55064"
"18.12.2021 08:00 - 18.12.2021 08:15","52686","56393"
"18.12.2021 08:15 - 18.12.2021 08:30","53329","57183"
"18.12.2021 08:30 - 18.12.2021 08:45","54056","58047"
"18.12.2021 08:45 - 18.12.2021 09:00","54869","58623"
"18.12.2021 09:00 - 18.12.2021 09:15","55802","59902"
"18.12.2021 09:15 - 18.12.2021 09:30","56450","60479"
"18.12.2021 09:30 - 18.12.2021 09:45","56938","61275"
"18.12.2021 09:45 - 18.12.2021 10:00","57356","61787"
"18.12.2021 10:00 - 18.12.2021 10:15","57713","62459"
"18.12.2021 10:15 - 18.12.2021 10:30","58006","62810"
"18.12.2021 10:30 - 18.12.2021 10:45","58201","63142"
"18.12.2021 10:45 - 18.12.2021 11:00","58522","63479"
"18.12.2021 11:00 - 18.12.2021 11:15","58699","63791"
"18.12.2021 11:15 - 18.12.2021 11:30","59110","64463"
"18.12.2021 11:30 - 18.12.2021 11:45","59295","64644"
"18.12.2021 11:45 - 18.12.2021 12:00","59429","64479"
"18.12.2021 12:00 - 18.12.2021 12:15","59476","64303"
"18.12.2021 12:15 - 18.12.2021 12:30","59327","63999"
"18.12.2021 12:30 - 18.12.2021 12:45","59146","63829"
"18.12.2021 12:45 - 18.12.2021 13:00","58902","63575"
"18.12.2021 13:00 - 18.12.2021 13:15","58480","63192"
"18.12.2021 13:15 - 18.12.2021 13:30","58075","62500"
"18.12.2021 13:30 - 18.12.2021 13:45","57714","62382"
"18.12.2021 13:45 - 18.12.2021 14:00","57289","61916"
"18.12.2021 14:00 - 18.12.2021 14:15","56936","61641"
"18.12.2021 14:15 - 18.12.2021 14:30","56566","61380"
"18.12.2021 14:30 - 18.12.2021 14:45","56763","61351"
"18.12.2021 14:45 - 18.12.2021 15:00","56578","61327"
"18.12.2021 15:00 - 18.12.2021 15:15","56418","61365"
"18.12.2021 15:15 - 18.12.2021 15:30","56026","61059"
"18.12.2021 15:30 - 18.12.2021 15:45","56106","61430"
"18.12.2021 15:45 - 18.12.2021 16:00","56337","61897"
"18.12.2021 16:00 - 18.12.2021 16:15","56912","62330"
"18.12.2021 16:15 - 18.12.2021 16:30","57459","62841"
"18.12.2021 16:30 - 18.12.2021 16:45","58372","63456"
"18.12.2021 16:45 - 18.12.2021 17:00","58731","64260"
"18.12.2021 17:00 - 18.12.2021 17:15","59713","65024"
"18.12.2021 17:15 - 18.12.2021 17:30","59905","65228"
"18.12.2021 17:30 - 18.12.2021 17:45","59903","65699"
"18.12.2021 17:45 - 18.12.2021 18:00","60029","65815"
"18.12.2021 18:00 - 18.12.2021 18:15","60163","65629"
"18.12.2021 18:15 - 18.12.2021 18:30","60119","65370"
"18.12.2021 18:30 - 18.12.2021 18:45","59852","64997"
"18.12.2021 18:45 - 18.12.2021 19:00","59472","64769"
"18.12.2021 19:00 - 18.12.2021 19:15","58950","63638"
"18.12.2021 19:15 - 18.12.2021 19:30","58362","63048"
"18.12.2021 19:30 - 18.12.2021 19:45","57747","62774"
"18.12.2021 19:45 - 18.12.2021 20:00","57088","61958"
"18.12.2021 20:00 - 18.12.2021 20:15","56162","60557"
"18.12.2021 20:15 - 18.12.2021 20:30","55148","59378"
"18.12.2021 20:30 - 18.12.2021 20:45","54467","58451"
"18.12.2021 20:45 - 18.12.2021 21:00","53887","57323"
"18.12.2021 21:00 - 18.12.2021 21:15","53333","56450"
"18.12.2021 21:15 - 18.12.2021 21:30","52875","56246"
"18.12.2021 21:30 - 18.12.2021 21:45","52226","55770"
"18.12.2021 21:45 - 18.12.2021 22:00","51889","55482"
"18.12.2021 22:00 - 18.12.2021 22:15","52129","55531"
"18.12.2021 22:15 - 18.12.2021 22:30","51757","55075"
"18.12.2021 22:30 - 18.12.2021 22:45","51007","54514"
"18.12.2021 22:45 - 18.12.2021 23:00","50697","54002"
"18.12.2021 23:00 - 18.12.2021 23:15","49847","53094"
"18.12.2021 23:15 - 18.12.2021 23:30","49202","52399"
"18.12.2021 23:30 - 18.12.2021 23:45","48550","51592"
"18.12.2021 23:45 - 19.12.2021 00:00","47983","50883"
"19.12.2021 00:00 - 19.12.2021 00:15","47397","50246"
"19.12.2021 00:15 - 19.12.2021 00:30","46783","49587"
"19.12.2021 00:30 - 19.12.2021 00:45","46335","49229"
"19.12.2021 00:45 - 19.12.2021 01:00","46160","48705"
"19.12.2021 01:00 - 19.12.2021 01:15","45875","48121"
